,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,group,group2
140,https://www.semanticscholar.org/paper/Portuguese-Named-Entity-Recognition-using-BERT-CRF-Souza-Nogueira/bd729e1e094ebab5a1b19aa2a4d331711ab1760f,16,Title,0,Portuguese Named Entity Recognition using BERT-CRF.,Portuguese Named Entity Recognition using BERT-CRF.,,,"['Portuguese', 'Named', 'Entity', 'Recognition', 'using', 'BERT-CRF.']",,,
141,https://www.semanticscholar.org/paper/WaLDORf%3A-Wasteless-Language-model-Distillation-On-Tian-Kreuzer/1e447e3e3584dbcccf7904bf17c7c0e6b1d2f976,17,Abstract,0,"Transformer based Very Large Language Models (VLLMs) like BERT, XLNet and RoBERTa, have recently shown tremendous performance on a large variety of Natural Language Understanding (NLU) tasks.",,Transformer,"based Very Large Language Models (VLLMs) like BERT, XLNet and RoBERTa, have recently shown tremendous performance on a large variety of Natural Language Understanding (NLU) tasks.","['Transformer', 'based', 'Very', 'Large', 'Language', 'Models', '(VLLMs)', 'like', 'BERT,', 'XLNet', 'and', 'RoBERTa,', 'have', 'recently', 'shown', 'tremendous', 'performance', 'on', 'a', 'large', 'variety', 'of', 'Natural', 'Language', 'Understanding', '(NLU)', 'tasks.']","(0, 1)","['VERB', 'VERB']","['Transformer', 'shown']"
142,https://www.semanticscholar.org/paper/WaLDORf%3A-Wasteless-Language-model-Distillation-On-Tian-Kreuzer/1e447e3e3584dbcccf7904bf17c7c0e6b1d2f976,17,Abstract,1,"However, due to their size, these VLLMs are extremely resource intensive and cumbersome to deploy at production time.","However, due to their size, these VLLMs are extremely resource intensive and cumbersome to deploy at production time.",,,"['However,', 'due', 'to', 'their', 'size,', 'these', 'VLLMs', 'are', 'extremely', 'resource', 'intensive', 'and', 'cumbersome', 'to', 'deploy', 'at', 'production', 'time.']",,,
143,https://www.semanticscholar.org/paper/WaLDORf%3A-Wasteless-Language-model-Distillation-On-Tian-Kreuzer/1e447e3e3584dbcccf7904bf17c7c0e6b1d2f976,17,Abstract,2,Several recent publications have looked into various ways to distil knowledge from a transformer based VLLM (most commonly BERT-Base) into a smaller model which can run much faster at inference time.,Several recent publications have looked into various ways to distil knowledge from a,transformer,based VLLM (most commonly BERT-Base) into a smaller model which can run much faster at inference time.,"['Several', 'recent', 'publications', 'have', 'looked', 'into', 'various', 'ways', 'to', 'distil', 'knowledge', 'from', 'a', 'transformer', 'based', 'VLLM', '(most', 'commonly', 'BERT-Base)', 'into', 'a', 'smaller', 'model', 'which', 'can', 'run', 'much', 'faster', 'at', 'inference', 'time.']","(13, 14)","['NOUN', 'PUNCT', 'ADP']","['transformer', '(', 'from']"
144,https://www.semanticscholar.org/paper/WaLDORf%3A-Wasteless-Language-model-Distillation-On-Tian-Kreuzer/1e447e3e3584dbcccf7904bf17c7c0e6b1d2f976,17,Abstract,3,"Here, we propose a novel set of techniques which together produce a task-specific hybrid convolutional and transformer model, WaLDORf, that achieves state-of-the-art inference speed while still being more accurate than previous distilled models.","Here, we propose a novel set of techniques which together produce a task-specific hybrid convolutional and",transformer,"model, WaLDORf, that achieves state-of-the-art inference speed while still being more accurate than previous distilled models.","['Here,', 'we', 'propose', 'a', 'novel', 'set', 'of', 'techniques', 'which', 'together', 'produce', 'a', 'task-specific', 'hybrid', 'convolutional', 'and', 'transformer', 'model,', 'WaLDORf,', 'that', 'achieves', 'state-of-the-art', 'inference', 'speed', 'while', 'still', 'being', 'more', 'accurate', 'than', 'previous', 'distilled', 'models.']","(16, 17)","['NOUN', 'NOUN', 'ADJ']","['transformer', 'model', 'specific']"
145,https://www.semanticscholar.org/paper/WaLDORf%3A-Wasteless-Language-model-Distillation-On-Tian-Kreuzer/1e447e3e3584dbcccf7904bf17c7c0e6b1d2f976,17,Title,0,WaLDORf: Wasteless Language-model Distillation On Reading-comprehension.,WaLDORf: Wasteless Language-model Distillation On Reading-comprehension.,,,"['WaLDORf:', 'Wasteless', 'Language-model', 'Distillation', 'On', 'Reading-comprehension.']",,,
146,https://www.semanticscholar.org/paper/Iterative-Answer-Prediction-with-Pointer-Augmented-Hu-Singh/4fc2eb1b494a29c7cb39da3b180a302521e459a0,18,Abstract,0,"Many visual scenes contain text that carries crucial information, and it is thus essential to understand text in images for downstream reasoning tasks.","Many visual scenes contain text that carries crucial information, and it is thus essential to understand text in images for downstream reasoning tasks.",,,"['Many', 'visual', 'scenes', 'contain', 'text', 'that', 'carries', 'crucial', 'information,', 'and', 'it', 'is', 'thus', 'essential', 'to', 'understand', 'text', 'in', 'images', 'for', 'downstream', 'reasoning', 'tasks.']",,,
147,https://www.semanticscholar.org/paper/Iterative-Answer-Prediction-with-Pointer-Augmented-Hu-Singh/4fc2eb1b494a29c7cb39da3b180a302521e459a0,18,Abstract,1,"For example, a deep water label on a warning sign warns people about the danger in the scene.","For example, a deep water label on a warning sign warns people about the danger in the scene.",,,"['For', 'example,', 'a', 'deep', 'water', 'label', 'on', 'a', 'warning', 'sign', 'warns', 'people', 'about', 'the', 'danger', 'in', 'the', 'scene.']",,,
148,https://www.semanticscholar.org/paper/Iterative-Answer-Prediction-with-Pointer-Augmented-Hu-Singh/4fc2eb1b494a29c7cb39da3b180a302521e459a0,18,Abstract,2,Recent work has explored the TextVQA task that requires reading and understanding text in images to answer a question.,Recent work has explored the TextVQA task that requires reading and understanding text in images to answer a question.,,,"['Recent', 'work', 'has', 'explored', 'the', 'TextVQA', 'task', 'that', 'requires', 'reading', 'and', 'understanding', 'text', 'in', 'images', 'to', 'answer', 'a', 'question.']",,,
149,https://www.semanticscholar.org/paper/Iterative-Answer-Prediction-with-Pointer-Augmented-Hu-Singh/4fc2eb1b494a29c7cb39da3b180a302521e459a0,18,Abstract,3,"However, existing approaches for TextVQA are mostly based on custom pairwise fusion mechanisms between a pair of two modalities and are restricted to a single prediction step by casting TextVQA as a classification task.","However, existing approaches for TextVQA are mostly based on custom pairwise fusion mechanisms between a pair of two modalities and are restricted to a single prediction step by casting TextVQA as a classification task.",,,"['However,', 'existing', 'approaches', 'for', 'TextVQA', 'are', 'mostly', 'based', 'on', 'custom', 'pairwise', 'fusion', 'mechanisms', 'between', 'a', 'pair', 'of', 'two', 'modalities', 'and', 'are', 'restricted', 'to', 'a', 'single', 'prediction', 'step', 'by', 'casting', 'TextVQA', 'as', 'a', 'classification', 'task.']",,,
150,https://www.semanticscholar.org/paper/Iterative-Answer-Prediction-with-Pointer-Augmented-Hu-Singh/4fc2eb1b494a29c7cb39da3b180a302521e459a0,18,Abstract,4,"In this work, we propose a novel model for the TextVQA task based on a multimodal transformer architecture accompanied by a rich representation for text in images.","In this work, we propose a novel model for the TextVQA task based on a multimodal",transformer,architecture accompanied by a rich representation for text in images.,"['In', 'this', 'work,', 'we', 'propose', 'a', 'novel', 'model', 'for', 'the', 'TextVQA', 'task', 'based', 'on', 'a', 'multimodal', 'transformer', 'architecture', 'accompanied', 'by', 'a', 'rich', 'representation', 'for', 'text', 'in', 'images.']","(16, 17)","['NOUN', 'NOUN', 'ADP']","['transformer', 'architecture', 'on']"
151,https://www.semanticscholar.org/paper/Iterative-Answer-Prediction-with-Pointer-Augmented-Hu-Singh/4fc2eb1b494a29c7cb39da3b180a302521e459a0,18,Abstract,5,Our model naturally fuses different modalities homogeneously by embedding them into a common semantic space where self-attention is applied to model inter- and intra- modality context.,Our model naturally fuses different modalities homogeneously by embedding them into a common semantic space where self-attention is applied to model inter- and intra- modality context.,,,"['Our', 'model', 'naturally', 'fuses', 'different', 'modalities', 'homogeneously', 'by', 'embedding', 'them', 'into', 'a', 'common', 'semantic', 'space', 'where', 'self-attention', 'is', 'applied', 'to', 'model', 'inter-', 'and', 'intra-', 'modality', 'context.']",,,
152,https://www.semanticscholar.org/paper/Iterative-Answer-Prediction-with-Pointer-Augmented-Hu-Singh/4fc2eb1b494a29c7cb39da3b180a302521e459a0,18,Abstract,6,"Furthermore, it enables iterative answer decoding with a dynamic pointer network, allowing the model to form an answer through multi-step prediction instead of one-step classification.","Furthermore, it enables iterative answer decoding with a dynamic pointer network, allowing the model to form an answer through multi-step prediction instead of one-step classification.",,,"['Furthermore,', 'it', 'enables', 'iterative', 'answer', 'decoding', 'with', 'a', 'dynamic', 'pointer', 'network,', 'allowing', 'the', 'model', 'to', 'form', 'an', 'answer', 'through', 'multi-step', 'prediction', 'instead', 'of', 'one-step', 'classification.']",,,
153,https://www.semanticscholar.org/paper/Iterative-Answer-Prediction-with-Pointer-Augmented-Hu-Singh/4fc2eb1b494a29c7cb39da3b180a302521e459a0,18,Abstract,7,Our model outperforms existing approaches on three benchmark datasets for the TextVQA task by a large margin.,Our model outperforms existing approaches on three benchmark datasets for the TextVQA task by a large margin.,,,"['Our', 'model', 'outperforms', 'existing', 'approaches', 'on', 'three', 'benchmark', 'datasets', 'for', 'the', 'TextVQA', 'task', 'by', 'a', 'large', 'margin.']",,,
154,https://www.semanticscholar.org/paper/Iterative-Answer-Prediction-with-Pointer-Augmented-Hu-Singh/4fc2eb1b494a29c7cb39da3b180a302521e459a0,18,Title,0,Iterative Answer Prediction with Pointer-Augmented Multimodal Transformers for TextVQA.,Iterative Answer Prediction with Pointer-Augmented Multimodal,Transformers,for TextVQA.,"['Iterative', 'Answer', 'Prediction', 'with', 'Pointer-Augmented', 'Multimodal', 'Transformers', 'for', 'TextVQA.']","(6, 7)","['PROPN', 'VERB', 'ADP']","['Transformers', 'Augmented', 'with']"
155,https://www.semanticscholar.org/paper/Pretrain-KGEs%3A-Learning-Knowledge-Representation/dbce057592a62a9954011c4c45edfeac31ebb9f5,19,Abstract,0,Learning knowledge graph embeddings (KGEs) is an efficient approach to knowledge graph completion.,Learning knowledge graph embeddings (KGEs) is an efficient approach to knowledge graph completion.,,,"['Learning', 'knowledge', 'graph', 'embeddings', '(KGEs)', 'is', 'an', 'efficient', 'approach', 'to', 'knowledge', 'graph', 'completion.']",,,
156,https://www.semanticscholar.org/paper/Pretrain-KGEs%3A-Learning-Knowledge-Representation/dbce057592a62a9954011c4c45edfeac31ebb9f5,19,Abstract,1,"Conventional KGEs often suffer from limited knowledge representation, which causes less accuracy especially when training on sparse knowledge graphs.","Conventional KGEs often suffer from limited knowledge representation, which causes less accuracy especially when training on sparse knowledge graphs.",,,"['Conventional', 'KGEs', 'often', 'suffer', 'from', 'limited', 'knowledge', 'representation,', 'which', 'causes', 'less', 'accuracy', 'especially', 'when', 'training', 'on', 'sparse', 'knowledge', 'graphs.']",,,
157,https://www.semanticscholar.org/paper/Pretrain-KGEs%3A-Learning-Knowledge-Representation/dbce057592a62a9954011c4c45edfeac31ebb9f5,19,Abstract,2,"To remedy this, we present Pretrain-KGEs, a training framework for learning better knowledgeable entity and relation embeddings, leveraging the abundant linguistic knowledge from pretrained language models.","To remedy this, we present Pretrain-KGEs, a training framework for learning better knowledgeable entity and relation embeddings, leveraging the abundant linguistic knowledge from pretrained language models.",,,"['To', 'remedy', 'this,', 'we', 'present', 'Pretrain-KGEs,', 'a', 'training', 'framework', 'for', 'learning', 'better', 'knowledgeable', 'entity', 'and', 'relation', 'embeddings,', 'leveraging', 'the', 'abundant', 'linguistic', 'knowledge', 'from', 'pretrained', 'language', 'models.']",,,
158,https://www.semanticscholar.org/paper/Pretrain-KGEs%3A-Learning-Knowledge-Representation/dbce057592a62a9954011c4c45edfeac31ebb9f5,19,Abstract,3,"Specifically, we propose a unified approach in which we first learn entity and relation representations via pretrained language models and use the representations to initialize entity and relation embeddings for training KGE models.","Specifically, we propose a unified approach in which we first learn entity and relation representations via pretrained language models and use the representations to initialize entity and relation embeddings for training KGE models.",,,"['Specifically,', 'we', 'propose', 'a', 'unified', 'approach', 'in', 'which', 'we', 'first', 'learn', 'entity', 'and', 'relation', 'representations', 'via', 'pretrained', 'language', 'models', 'and', 'use', 'the', 'representations', 'to', 'initialize', 'entity', 'and', 'relation', 'embeddings', 'for', 'training', 'KGE', 'models.']",,,
159,https://www.semanticscholar.org/paper/Pretrain-KGEs%3A-Learning-Knowledge-Representation/dbce057592a62a9954011c4c45edfeac31ebb9f5,19,Abstract,4,Our proposed method is model agnostic in the sense that it can be applied to any variant of KGE models.,Our proposed method is model agnostic in the sense that it can be applied to any variant of KGE models.,,,"['Our', 'proposed', 'method', 'is', 'model', 'agnostic', 'in', 'the', 'sense', 'that', 'it', 'can', 'be', 'applied', 'to', 'any', 'variant', 'of', 'KGE', 'models.']",,,
160,https://www.semanticscholar.org/paper/Pretrain-KGEs%3A-Learning-Knowledge-Representation/dbce057592a62a9954011c4c45edfeac31ebb9f5,19,Abstract,5,"Experimental results show that our method can consistently improve results and achieve state-of-the-art performance using different KGE models such as TransE and QuatE, across four benchmark KG datasets in link prediction and triplet classification tasks.","Experimental results show that our method can consistently improve results and achieve state-of-the-art performance using different KGE models such as TransE and QuatE, across four benchmark KG datasets in link prediction and triplet classification tasks.",,,"['Experimental', 'results', 'show', 'that', 'our', 'method', 'can', 'consistently', 'improve', 'results', 'and', 'achieve', 'state-of-the-art', 'performance', 'using', 'different', 'KGE', 'models', 'such', 'as', 'TransE', 'and', 'QuatE,', 'across', 'four', 'benchmark', 'KG', 'datasets', 'in', 'link', 'prediction', 'and', 'triplet', 'classification', 'tasks.']",,,
161,https://www.semanticscholar.org/paper/Pretrain-KGEs%3A-Learning-Knowledge-Representation/dbce057592a62a9954011c4c45edfeac31ebb9f5,19,Title,0,Pretrain-KGEs: Learning Knowledge Representation from Pretrained Models for Knowledge Graph Embeddings.,Pretrain-KGEs: Learning Knowledge Representation from Pretrained Models for Knowledge Graph Embeddings.,,,"['Pretrain-KGEs:', 'Learning', 'Knowledge', 'Representation', 'from', 'Pretrained', 'Models', 'for', 'Knowledge', 'Graph', 'Embeddings.']",,,
162,https://www.semanticscholar.org/paper/All-in-One-Image-Grounded-Conversational-Agents-Ju-Shuster/4aa5454addde1542e0d01cfc68e6f5129630964d,20,Abstract,0,"As single-task accuracy on individual language and image tasks has improved substantially in the last few years, the long-term goal of a generally skilled agent that can both see and talk becomes more feasible to explore.","As single-task accuracy on individual language and image tasks has improved substantially in the last few years, the long-term goal of a generally skilled agent that can both see and talk becomes more feasible to explore.",,,"['As', 'single-task', 'accuracy', 'on', 'individual', 'language', 'and', 'image', 'tasks', 'has', 'improved', 'substantially', 'in', 'the', 'last', 'few', 'years,', 'the', 'long-term', 'goal', 'of', 'a', 'generally', 'skilled', 'agent', 'that', 'can', 'both', 'see', 'and', 'talk', 'becomes', 'more', 'feasible', 'to', 'explore.']",,,
163,https://www.semanticscholar.org/paper/All-in-One-Image-Grounded-Conversational-Agents-Ju-Shuster/4aa5454addde1542e0d01cfc68e6f5129630964d,20,Abstract,1,"In this work, we focus on leveraging individual language and image tasks, along with resources that incorporate both vision and language towards that objective.","In this work, we focus on leveraging individual language and image tasks, along with resources that incorporate both vision and language towards that objective.",,,"['In', 'this', 'work,', 'we', 'focus', 'on', 'leveraging', 'individual', 'language', 'and', 'image', 'tasks,', 'along', 'with', 'resources', 'that', 'incorporate', 'both', 'vision', 'and', 'language', 'towards', 'that', 'objective.']",,,
164,https://www.semanticscholar.org/paper/All-in-One-Image-Grounded-Conversational-Agents-Ju-Shuster/4aa5454addde1542e0d01cfc68e6f5129630964d,20,Abstract,2,We design an architecture that combines state-of-the-art Transformer and ResNeXt modules fed into a novel attentive multimodal module to produce a combined model trained on many tasks.,We design an architecture that combines state-of-the-art,Transformer,and ResNeXt modules fed into a novel attentive multimodal module to produce a combined model trained on many tasks.,"['We', 'design', 'an', 'architecture', 'that', 'combines', 'state-of-the-art', 'Transformer', 'and', 'ResNeXt', 'modules', 'fed', 'into', 'a', 'novel', 'attentive', 'multimodal', 'module', 'to', 'produce', 'a', 'combined', 'model', 'trained', 'on', 'many', 'tasks.']","(7, 8)","['PROPN', 'NOUN', 'ADP']","['Transformer', 'art', 'of']"
165,https://www.semanticscholar.org/paper/All-in-One-Image-Grounded-Conversational-Agents-Ju-Shuster/4aa5454addde1542e0d01cfc68e6f5129630964d,20,Abstract,3,"We provide a thorough analysis of the components of the model, and transfer performance when training on one, some, or all of the tasks.","We provide a thorough analysis of the components of the model, and",transfer,"performance when training on one, some, or all of the tasks.","['We', 'provide', 'a', 'thorough', 'analysis', 'of', 'the', 'components', 'of', 'the', 'model,', 'and', 'transfer', 'performance', 'when', 'training', 'on', 'one,', 'some,', 'or', 'all', 'of', 'the', 'tasks.']","(12, 13)","['NOUN', 'NOUN', 'PUNCT']","['transfer', 'performance', ',']"
166,https://www.semanticscholar.org/paper/All-in-One-Image-Grounded-Conversational-Agents-Ju-Shuster/4aa5454addde1542e0d01cfc68e6f5129630964d,20,Abstract,4,"Our final models provide a single system that obtains good results on all vision and language tasks considered, and improves the state-of-the-art in image-grounded conversational applications.","Our final models provide a single system that obtains good results on all vision and language tasks considered, and improves the state-of-the-art in image-grounded conversational applications.",,,"['Our', 'final', 'models', 'provide', 'a', 'single', 'system', 'that', 'obtains', 'good', 'results', 'on', 'all', 'vision', 'and', 'language', 'tasks', 'considered,', 'and', 'improves', 'the', 'state-of-the-art', 'in', 'image-grounded', 'conversational', 'applications.']",,,
167,https://www.semanticscholar.org/paper/All-in-One-Image-Grounded-Conversational-Agents-Ju-Shuster/4aa5454addde1542e0d01cfc68e6f5129630964d,20,Title,0,All-in-One Image-Grounded Conversational Agents.,All-in-One Image-Grounded Conversational Agents.,,,"['All-in-One', 'Image-Grounded', 'Conversational', 'Agents.']",,,
168,https://www.semanticscholar.org/paper/Megatron-LM%3A-Training-Multi-Billion-Parameter-Using-Shoeybi-Patwary/2688c500c389feeebb1af3a3d8b3ffee680b6814,21,Abstract,0,Recent work in language modeling demonstrates that training large transformer models advances the state of the art in Natural Language Processing applications.,Recent work in language modeling demonstrates that training large,transformer,models advances the state of the art in Natural Language Processing applications.,"['Recent', 'work', 'in', 'language', 'modeling', 'demonstrates', 'that', 'training', 'large', 'transformer', 'models', 'advances', 'the', 'state', 'of', 'the', 'art', 'in', 'Natural', 'Language', 'Processing', 'applications.']","(9, 10)","['ADJ', 'NOUN', 'VERB']","['transformer', 'models', 'advances']"
169,https://www.semanticscholar.org/paper/Megatron-LM%3A-Training-Multi-Billion-Parameter-Using-Shoeybi-Patwary/2688c500c389feeebb1af3a3d8b3ffee680b6814,21,Abstract,1,"However, very large models can be quite difficult to train due to memory constraints.","However, very large models can be quite difficult to train due to memory constraints.",,,"['However,', 'very', 'large', 'models', 'can', 'be', 'quite', 'difficult', 'to', 'train', 'due', 'to', 'memory', 'constraints.']",,,
170,https://www.semanticscholar.org/paper/Megatron-LM%3A-Training-Multi-Billion-Parameter-Using-Shoeybi-Patwary/2688c500c389feeebb1af3a3d8b3ffee680b6814,21,Abstract,2,"In this work, we present our techniques for training very large transformer models and implement a simple, efficient intra-layer model parallel approach that enables training transformer models with billions of parameters.","In this work, we present our techniques for training very large",transformer,"models and implement a simple, efficient intra-layer model parallel approach that enables training transformer models with billions of parameters.","['In', 'this', 'work,', 'we', 'present', 'our', 'techniques', 'for', 'training', 'very', 'large', 'transformer', 'models', 'and', 'implement', 'a', 'simple,', 'efficient', 'intra-layer', 'model', 'parallel', 'approach', 'that', 'enables', 'training', 'transformer', 'models', 'with', 'billions', 'of', 'parameters.']","(11, 12)","['ADJ', 'NOUN', 'VERB']","['transformer', 'models', 'training']"
171,https://www.semanticscholar.org/paper/Megatron-LM%3A-Training-Multi-Billion-Parameter-Using-Shoeybi-Patwary/2688c500c389feeebb1af3a3d8b3ffee680b6814,21,Abstract,2,"In this work, we present our techniques for training very large transformer models and implement a simple, efficient intra-layer model parallel approach that enables training transformer models with billions of parameters.","In this work, we present our techniques for training very large transformer models and implement a simple, efficient intra-layer model parallel approach that enables training",transformer,models with billions of parameters.,"['In', 'this', 'work,', 'we', 'present', 'our', 'techniques', 'for', 'training', 'very', 'large', 'transformer', 'models', 'and', 'implement', 'a', 'simple,', 'efficient', 'intra-layer', 'model', 'parallel', 'approach', 'that', 'enables', 'training', 'transformer', 'models', 'with', 'billions', 'of', 'parameters.']","(25, 26)","['ADJ', 'NOUN', 'VERB']","['transformer', 'models', 'enables']"
172,https://www.semanticscholar.org/paper/Megatron-LM%3A-Training-Multi-Billion-Parameter-Using-Shoeybi-Patwary/2688c500c389feeebb1af3a3d8b3ffee680b6814,21,Abstract,3,"Our approach does not require a new compiler or library changes, is orthogonal and complimentary to pipeline model parallelism, and can be fully implemented with the insertion of a few communication operations in native PyTorch.","Our approach does not require a new compiler or library changes, is orthogonal and complimentary to pipeline model parallelism, and can be fully implemented with the insertion of a few communication operations in native PyTorch.",,,"['Our', 'approach', 'does', 'not', 'require', 'a', 'new', 'compiler', 'or', 'library', 'changes,', 'is', 'orthogonal', 'and', 'complimentary', 'to', 'pipeline', 'model', 'parallelism,', 'and', 'can', 'be', 'fully', 'implemented', 'with', 'the', 'insertion', 'of', 'a', 'few', 'communication', 'operations', 'in', 'native', 'PyTorch.']",,,
173,https://www.semanticscholar.org/paper/Megatron-LM%3A-Training-Multi-Billion-Parameter-Using-Shoeybi-Patwary/2688c500c389feeebb1af3a3d8b3ffee680b6814,21,Abstract,4,We illustrate this approach by converging transformer based models up to 8.3 billion parameters using 512 GPUs.,We illustrate this approach by converging,transformer,based models up to 8.3 billion parameters using 512 GPUs.,"['We', 'illustrate', 'this', 'approach', 'by', 'converging', 'transformer', 'based', 'models', 'up', 'to', '8.3', 'billion', 'parameters', 'using', '512', 'GPUs.']","(6, 7)","['NOUN', 'NOUN', 'ADP']","['transformer', 'models', 'by']"
174,https://www.semanticscholar.org/paper/Megatron-LM%3A-Training-Multi-Billion-Parameter-Using-Shoeybi-Patwary/2688c500c389feeebb1af3a3d8b3ffee680b6814,21,Abstract,5,"We sustain 15.1 PetaFLOPs across the entire application with 76% scaling efficiency when compared to a strong single GPU baseline that sustains 39 TeraFLOPs, which is 30% of peak FLOPs.","We sustain 15.1 PetaFLOPs across the entire application with 76% scaling efficiency when compared to a strong single GPU baseline that sustains 39 TeraFLOPs, which is 30% of peak FLOPs.",,,"['We', 'sustain', '15.1', 'PetaFLOPs', 'across', 'the', 'entire', 'application', 'with', '76%', 'scaling', 'efficiency', 'when', 'compared', 'to', 'a', 'strong', 'single', 'GPU', 'baseline', 'that', 'sustains', '39', 'TeraFLOPs,', 'which', 'is', '30%', 'of', 'peak', 'FLOPs.']",,,
175,https://www.semanticscholar.org/paper/Megatron-LM%3A-Training-Multi-Billion-Parameter-Using-Shoeybi-Patwary/2688c500c389feeebb1af3a3d8b3ffee680b6814,21,Abstract,6,"To demonstrate that large language models can further advance the state of the art (SOTA), we train an 8.3 billion parameter transformer language model similar to GPT-2 and a 3.9 billion parameter model similar to BERT.","To demonstrate that large language models can further advance the state of the art (SOTA), we train an 8.3 billion parameter",transformer,language model similar to GPT-2 and a 3.9 billion parameter model similar to BERT.,"['To', 'demonstrate', 'that', 'large', 'language', 'models', 'can', 'further', 'advance', 'the', 'state', 'of', 'the', 'art', '(SOTA),', 'we', 'train', 'an', '8.3', 'billion', 'parameter', 'transformer', 'language', 'model', 'similar', 'to', 'GPT-2', 'and', 'a', '3.9', 'billion', 'parameter', 'model', 'similar', 'to', 'BERT.']","(21, 22)","['ADJ', 'NOUN', 'VERB']","['transformer', 'model', 'train']"
176,https://www.semanticscholar.org/paper/Megatron-LM%3A-Training-Multi-Billion-Parameter-Using-Shoeybi-Patwary/2688c500c389feeebb1af3a3d8b3ffee680b6814,21,Abstract,7,We show that careful attention to the placement of layer normalization in BERT-like models is critical to achieving increased performance as the model size grows.,We show that careful attention to the placement of layer normalization in BERT-like models is critical to achieving increased performance as the model size grows.,,,"['We', 'show', 'that', 'careful', 'attention', 'to', 'the', 'placement', 'of', 'layer', 'normalization', 'in', 'BERT-like', 'models', 'is', 'critical', 'to', 'achieving', 'increased', 'performance', 'as', 'the', 'model', 'size', 'grows.']",,,
177,https://www.semanticscholar.org/paper/Megatron-LM%3A-Training-Multi-Billion-Parameter-Using-Shoeybi-Patwary/2688c500c389feeebb1af3a3d8b3ffee680b6814,21,Abstract,8,Using the GPT-2 model we achieve SOTA results on the WikiText103 (10.8 compared to SOTA perplexity of 15.8) and LAMBADA (66.5% compared to SOTA accuracy of 63.2%) datasets.,Using the GPT-2 model we achieve SOTA results on the WikiText103 (10.8 compared to SOTA perplexity of 15.8) and LAMBADA (66.5% compared to SOTA accuracy of 63.2%) datasets.,,,"['Using', 'the', 'GPT-2', 'model', 'we', 'achieve', 'SOTA', 'results', 'on', 'the', 'WikiText103', '(10.8', 'compared', 'to', 'SOTA', 'perplexity', 'of', '15.8)', 'and', 'LAMBADA', '(66.5%', 'compared', 'to', 'SOTA', 'accuracy', 'of', '63.2%)', 'datasets.']",,,
178,https://www.semanticscholar.org/paper/Megatron-LM%3A-Training-Multi-Billion-Parameter-Using-Shoeybi-Patwary/2688c500c389feeebb1af3a3d8b3ffee680b6814,21,Abstract,9,Our BERT model achieves SOTA results on the RACE dataset (90.9% compared to SOTA accuracy of 89.4%).,Our BERT model achieves SOTA results on the RACE dataset (90.9% compared to SOTA accuracy of 89.4%).,,,"['Our', 'BERT', 'model', 'achieves', 'SOTA', 'results', 'on', 'the', 'RACE', 'dataset', '(90.9%', 'compared', 'to', 'SOTA', 'accuracy', 'of', '89.4%).']",,,
179,https://www.semanticscholar.org/paper/Megatron-LM%3A-Training-Multi-Billion-Parameter-Using-Shoeybi-Patwary/2688c500c389feeebb1af3a3d8b3ffee680b6814,21,Title,0,Megatron-LM: Training Multi-Billion Parameter Language Models Using Model Parallelism.,Megatron-LM: Training Multi-Billion Parameter Language Models Using Model Parallelism.,,,"['Megatron-LM:', 'Training', 'Multi-Billion', 'Parameter', 'Language', 'Models', 'Using', 'Model', 'Parallelism.']",,,
180,https://www.semanticscholar.org/paper/Transfer-Learning-in-Visual-and-Relational-Jayram-Marois/e32b914586ebf185e9c470a34d89a01f86a2c19e,22,Abstract,0,"Transfer learning has become the de facto standard in computer vision and natural language processing, especially where labeled data is scarce.",,Transfer learning,"has become the de facto standard in computer vision and natural language processing, especially where labeled data is scarce.","['Transfer', 'learning', 'has', 'become', 'the', 'de', 'facto', 'standard', 'in', 'computer', 'vision', 'and', 'natural', 'language', 'processing,', 'especially', 'where', 'labeled', 'data', 'is', 'scarce.']","(0, 2)",['NOUN'],['Transfer']
181,https://www.semanticscholar.org/paper/Transfer-Learning-in-Visual-and-Relational-Jayram-Marois/e32b914586ebf185e9c470a34d89a01f86a2c19e,22,Abstract,0,"Transfer learning has become the de facto standard in computer vision and natural language processing, especially where labeled data is scarce.",,Transfer,"learning has become the de facto standard in computer vision and natural language processing, especially where labeled data is scarce.","['Transfer', 'learning', 'has', 'become', 'the', 'de', 'facto', 'standard', 'in', 'computer', 'vision', 'and', 'natural', 'language', 'processing,', 'especially', 'where', 'labeled', 'data', 'is', 'scarce.']","(0, 1)",['NOUN'],['Transfer']
182,https://www.semanticscholar.org/paper/Transfer-Learning-in-Visual-and-Relational-Jayram-Marois/e32b914586ebf185e9c470a34d89a01f86a2c19e,22,Abstract,1,Accuracy can be significantly improved by using pre-trained models and subsequent fine-tuning.,Accuracy can be significantly improved by using pre-trained models and subsequent fine-tuning.,,,"['Accuracy', 'can', 'be', 'significantly', 'improved', 'by', 'using', 'pre-trained', 'models', 'and', 'subsequent', 'fine-tuning.']",,,
