,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14
74,https://www.semanticscholar.org/paper/Neural-Symbolic-Reader%3A-Scalable-Integration-of-and-Chen-Liang/b9a5aa5db8836744ff2073e8368520b7a614049f,9,Abstract,2,"Compared to previous works, NeRd is more scalable in two aspects: (1) domain-agnostic, i.e., the same neural architecture works for different domains; (2) compositional, i.e., when needed, complex programs can be generated by recursively applying the predefined operators, which become executable and interpretable representations for more complex reasoning.","Compared to previous works, NeRd is more scalable in two aspects: (1) domain-agnostic, i.e., the same neural architecture works for different domains; (2) compositional, i.e., when needed, complex programs can be generated by recursively applying the predefined operators, which become executable and interpretable representations for more complex reasoning.",,,"['Compared', 'to', 'previous', 'works,', 'NeRd', 'is', 'more', 'scalable', 'in', 'two', 'aspects:', '(1)', 'domain-agnostic,', 'i.e.,', 'the', 'same', 'neural', 'architecture', 'works', 'for', 'different', 'domains;', '(2)', 'compositional,', 'i.e.,', 'when', 'needed,', 'complex', 'programs', 'can', 'be', 'generated', 'by', 'recursively', 'applying', 'the', 'predefined', 'operators,', 'which', 'become', 'executable', 'and', 'interpretable', 'representations', 'for', 'more', 'complex', 'reasoning.']",,,,NeRd,0,29,33,29,33,is,0,34,36,34,36,['NeRd'],['is']
75,https://www.semanticscholar.org/paper/Neural-Symbolic-Reader%3A-Scalable-Integration-of-and-Chen-Liang/b9a5aa5db8836744ff2073e8368520b7a614049f,9,Abstract,3,"Furthermore, to overcome the challenge of training NeRd with weak supervision, we apply data augmentation techniques and hard Expectation-Maximization (EM) with thresholding.","Furthermore, to overcome the challenge of training NeRd with weak supervision, we apply data augmentation techniques and hard Expectation-Maximization (EM) with thresholding.",,,"['Furthermore,', 'to', 'overcome', 'the', 'challenge', 'of', 'training', 'NeRd', 'with', 'weak', 'supervision,', 'we', 'apply', 'data', 'augmentation', 'techniques', 'and', 'hard', 'Expectation-Maximization', '(EM)', 'with', 'thresholding.']",,,,we,0,81,83,81,83,apply and,0,84,122,84,122,['we'],"['overcome', 'apply']"
76,https://www.semanticscholar.org/paper/Neural-Symbolic-Reader%3A-Scalable-Integration-of-and-Chen-Liang/b9a5aa5db8836744ff2073e8368520b7a614049f,9,Abstract,4,"On DROP, a challenging reading comprehension dataset that requires discrete reasoning, NeRd achieves 2.5%/1.8% absolute improvement over the state-of-the-art on EM/F1 metrics.",On,DROP,", a challenging reading comprehension dataset that requires discrete reasoning , NeRd achieves 2.5 % /1.8 % absolute improvement over the state-of-the-art on EM/F1 metrics .","['On', 'DROP', ',', 'a', 'challenging', 'reading', 'comprehension', 'dataset', 'that', 'requires', 'discrete', 'reasoning', ',', 'NeRd', 'achieves', '2.5', '%', '/1.8', '%', 'absolute', 'improvement', 'over', 'the', 'state-of-the-art', 'on', 'EM/F1', 'metrics', '.']","(1, 2)","(2, 6)",0,NeRd,2,89,93,81,85,achieves,2,94,102,86,94,['NeRd'],['achieves']
77,https://www.semanticscholar.org/paper/Neural-Symbolic-Reader%3A-Scalable-Integration-of-and-Chen-Liang/b9a5aa5db8836744ff2073e8368520b7a614049f,9,Abstract,5,"With the same architecture, NeRd significantly outperforms the baselines on MathQA, a math problem benchmark that requires multiple steps of reasoning, by 25.5% absolute increment on accuracy when trained on all the annotated programs.","With the same architecture, NeRd significantly outperforms the baselines on MathQA, a math problem benchmark that requires multiple steps of reasoning, by 25.5% absolute increment on accuracy when trained on all the annotated programs.",,,"['With', 'the', 'same', 'architecture,', 'NeRd', 'significantly', 'outperforms', 'the', 'baselines', 'on', 'MathQA,', 'a', 'math', 'problem', 'benchmark', 'that', 'requires', 'multiple', 'steps', 'of', 'reasoning,', 'by', '25.5%', 'absolute', 'increment', 'on', 'accuracy', 'when', 'trained', 'on', 'all', 'the', 'annotated', 'programs.']",,,,NeRd,0,29,33,29,33,outperforms,0,48,59,48,59,['NeRd'],['outperforms']
78,https://www.semanticscholar.org/paper/Neural-Symbolic-Reader%3A-Scalable-Integration-of-and-Chen-Liang/b9a5aa5db8836744ff2073e8368520b7a614049f,9,Abstract,6,"More importantly, NeRd still beats the baselines even when only 20% of the program annotations are given.","More importantly, NeRd still beats the baselines even when only 20% of the program annotations are given.",,,"['More', 'importantly,', 'NeRd', 'still', 'beats', 'the', 'baselines', 'even', 'when', 'only', '20%', 'of', 'the', 'program', 'annotations', 'are', 'given.']",,,,NeRd,0,19,23,19,23,beats,0,30,35,30,35,['NeRd'],['beats']
79,https://www.semanticscholar.org/paper/Neural-Symbolic-Reader%3A-Scalable-Integration-of-and-Chen-Liang/b9a5aa5db8836744ff2073e8368520b7a614049f,9,Title,0,Neural Symbolic Reader: Scalable Integration of Distributed and Symbolic Representations for Reading Comprehension.,Neural Symbolic Reader: Scalable Integration of Distributed and Symbolic Representations for Reading Comprehension.,,,"['Neural', 'Symbolic', 'Reader:', 'Scalable', 'Integration', 'of', 'Distributed', 'and', 'Symbolic', 'Representations', 'for', 'Reading', 'Comprehension.']",,,,Neural Symbolic Reader Scalable Integration,0,0,45,0,45,,,,,,,"['Neural', 'Symbolic', 'Reader', 'Scalable', 'Integration']",[]
80,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Abstract,0,A key component of successfully reading a passage of text is the ability to apply knowledge gained from the passage to a new situation.,A key component of successfully reading a passage of text is the ability to apply knowledge gained from the passage to a new situation.,,,"['A', 'key', 'component', 'of', 'successfully', 'reading', 'a', 'passage', 'of', 'text', 'is', 'the', 'ability', 'to', 'apply', 'knowledge', 'gained', 'from', 'the', 'passage', 'to', 'a', 'new', 'situation.']",,,,A key component,0,0,15,0,15,is,0,58,60,58,60,"['A', 'key', 'component']",['is']
81,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Abstract,1,"In order to facilitate progress on this kind of reading, we present ROPES, a challenging benchmark for reading comprehension targeting Reasoning Over Paragraph Effects in Situations.","In order to facilitate progress on this kind of reading, we present ROPES, a challenging benchmark for reading comprehension targeting Reasoning Over Paragraph Effects in Situations.",,,"['In', 'order', 'to', 'facilitate', 'progress', 'on', 'this', 'kind', 'of', 'reading,', 'we', 'present', 'ROPES,', 'a', 'challenging', 'benchmark', 'for', 'reading', 'comprehension', 'targeting', 'Reasoning', 'Over', 'Paragraph', 'Effects', 'in', 'Situations.']",,,,we,0,58,60,58,60,present,0,61,68,61,68,['we'],['present']
82,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Abstract,2,"We target expository language describing causes and effects (e.g., ""animal pollinators increase efficiency of fertilization in flowers""), as they have clear implications for new situations.","We target expository language describing causes and effects (e.g., ""animal pollinators increase efficiency of fertilization in flowers""), as they have clear implications for new situations.",,,"['We', 'target', 'expository', 'language', 'describing', 'causes', 'and', 'effects', '(e.g.,', '""animal', 'pollinators', 'increase', 'efficiency', 'of', 'fertilization', 'in', 'flowers""),', 'as', 'they', 'have', 'clear', 'implications', 'for', 'new', 'situations.']",,,,We,0,0,2,0,2,target,0,3,9,3,9,['We'],['target']
83,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Abstract,3,"A system is presented a background passage containing at least one of these relations, a novel situation that uses this background, and questions that require reasoning about effects of the relationships in the background passage in the context of the situation.","A system is presented a background passage containing at least one of these relations, a novel situation that uses this background, and questions that require reasoning about effects of the relationships in the background passage in the context of the situation.",,,"['A', 'system', 'is', 'presented', 'a', 'background', 'passage', 'containing', 'at', 'least', 'one', 'of', 'these', 'relations,', 'a', 'novel', 'situation', 'that', 'uses', 'this', 'background,', 'and', 'questions', 'that', 'require', 'reasoning', 'about', 'effects', 'of', 'the', 'relationships', 'in', 'the', 'background', 'passage', 'in', 'the', 'context', 'of', 'the', 'situation.']",,,,A system,0,0,8,0,8,is presented,0,9,21,9,21,"['A', 'system']","['is', 'presented']"
84,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Abstract,4,"We collect background passages from science textbooks and Wikipedia that contain such phenomena, and ask crowd workers to author situations, questions, and answers, resulting in a 14,102 question dataset.","We collect background passages from science textbooks and Wikipedia that contain such phenomena, and ask crowd workers to author situations, questions, and answers, resulting in a 14,102 question dataset.",,,"['We', 'collect', 'background', 'passages', 'from', 'science', 'textbooks', 'and', 'Wikipedia', 'that', 'contain', 'such', 'phenomena,', 'and', 'ask', 'crowd', 'workers', 'to', 'author', 'situations,', 'questions,', 'and', 'answers,', 'resulting', 'in', 'a', '14,102', 'question', 'dataset.']",,,,We,0,0,2,0,2,collect and ask resulting,0,3,178,3,178,['We'],"['collect', 'ask', 'resulting']"
85,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Abstract,5,We analyze the challenges of this task and evaluate the performance of state-of-the-art reading comprehension models.,We analyze the challenges of this task and evaluate the performance of state-of-the-art reading comprehension models.,,,"['We', 'analyze', 'the', 'challenges', 'of', 'this', 'task', 'and', 'evaluate', 'the', 'performance', 'of', 'state-of-the-art', 'reading', 'comprehension', 'models.']",,,,We,0,0,2,0,2,analyze and evaluate,0,3,51,3,51,['We'],"['analyze', 'evaluate']"
86,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Abstract,6,"The best model performs only slightly better than randomly guessing an answer of the correct type, at 51.9% F1, well below the human performance of 89.0%.","The best model performs only slightly better than randomly guessing an answer of the correct type, at 51.9% F1, well below the human performance of 89.0%.",,,"['The', 'best', 'model', 'performs', 'only', 'slightly', 'better', 'than', 'randomly', 'guessing', 'an', 'answer', 'of', 'the', 'correct', 'type,', 'at', '51.9%', 'F1,', 'well', 'below', 'the', 'human', 'performance', 'of', '89.0%.']",,,,The best model,0,0,14,0,14,performs,0,15,23,15,23,"['The', 'best', 'model']",['performs']
87,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Title,0,Reasoning Over Paragraph Effects in Situations.,Reasoning Over Paragraph Effects in Situations.,,,"['Reasoning', 'Over', 'Paragraph', 'Effects', 'in', 'Situations.']",,,,,,,,,,Reasoning,0,0,9,0,9,[],['Reasoning']
88,https://www.semanticscholar.org/paper/Giving-BERT-a-Calculator%3A-Finding-Operations-and-Andor-He/52fa450740913a6cdcb4d9395b45e203f46cab79,11,Abstract,0,"Reading comprehension models have been successfully applied to extractive text answers, but it is unclear how best to generalize these models to abstractive numerical answers.","Reading comprehension models have been successfully applied to extractive text answers, but it is unclear how best to generalize these models to abstractive numerical answers.",,,"['Reading', 'comprehension', 'models', 'have', 'been', 'successfully', 'applied', 'to', 'extractive', 'text', 'answers,', 'but', 'it', 'is', 'unclear', 'how', 'best', 'to', 'generalize', 'these', 'models', 'to', 'abstractive', 'numerical', 'answers.']",,,,,,,,,,but,0,89,92,89,92,"['comprehension', 'models', 'it']","['have', 'been', 'applied', 'is']"
89,https://www.semanticscholar.org/paper/Giving-BERT-a-Calculator%3A-Finding-Operations-and-Andor-He/52fa450740913a6cdcb4d9395b45e203f46cab79,11,Abstract,1,We enable a BERT-based reading comprehension model to perform lightweight numerical reasoning.,We enable a BERT-based reading comprehension model to perform lightweight numerical reasoning.,,,"['We', 'enable', 'a', 'BERT-based', 'reading', 'comprehension', 'model', 'to', 'perform', 'lightweight', 'numerical', 'reasoning.']",,,,We,0,0,2,0,2,enable,0,3,9,3,9,['We'],['enable']
90,https://www.semanticscholar.org/paper/Giving-BERT-a-Calculator%3A-Finding-Operations-and-Andor-He/52fa450740913a6cdcb4d9395b45e203f46cab79,11,Abstract,2,We augment the model with a predefined set of executable 'programs' which encompass simple arithmetic as well as extraction.,We augment the model with a predefined set of executable 'programs' which encompass simple arithmetic as well as extraction.,,,"['We', 'augment', 'the', 'model', 'with', 'a', 'predefined', 'set', 'of', 'executable', ""'programs'"", 'which', 'encompass', 'simple', 'arithmetic', 'as', 'well', 'as', 'extraction.']",,,,We,0,0,2,0,2,augment,0,3,10,3,10,['We'],['augment']
91,https://www.semanticscholar.org/paper/Giving-BERT-a-Calculator%3A-Finding-Operations-and-Andor-He/52fa450740913a6cdcb4d9395b45e203f46cab79,11,Abstract,3,"Rather than having to learn to manipulate numbers directly, the model can pick a program and execute it.","Rather than having to learn to manipulate numbers directly, the model can pick a program and execute it.",,,"['Rather', 'than', 'having', 'to', 'learn', 'to', 'manipulate', 'numbers', 'directly,', 'the', 'model', 'can', 'pick', 'a', 'program', 'and', 'execute', 'it.']",,,,the model,0,61,70,61,70,can pick and execute,0,71,101,71,101,"['the', 'model']","['can', 'pick', 'execute']"
92,https://www.semanticscholar.org/paper/Giving-BERT-a-Calculator%3A-Finding-Operations-and-Andor-He/52fa450740913a6cdcb4d9395b45e203f46cab79,11,Abstract,4,"On the recent Discrete Reasoning Over Passages (DROP) dataset, designed to challenge reading comprehension models, we show a 33% absolute improvement by adding shallow programs.",On the recent Discrete Reasoning Over Passages (,DROP,") dataset , designed to challenge reading comprehension models , we show a 33 % absolute improvement by adding shallow programs .","['On', 'the', 'recent', 'Discrete', 'Reasoning', 'Over', 'Passages', '(', 'DROP', ')', 'dataset', ',', 'designed', 'to', 'challenge', 'reading', 'comprehension', 'models', ',', 'we', 'show', 'a', '33', '%', 'absolute', 'improvement', 'by', 'adding', 'shallow', 'programs', '.']","(8, 9)","(48, 52)",0,we,2,119,121,65,67,show,2,122,126,68,72,['we'],['show']
93,https://www.semanticscholar.org/paper/Giving-BERT-a-Calculator%3A-Finding-Operations-and-Andor-He/52fa450740913a6cdcb4d9395b45e203f46cab79,11,Abstract,5,"The model can learn to predict new operations when appropriate in a math word problem setting (Roy and Roth, 2015) with very few training examples.","The model can learn to predict new operations when appropriate in a math word problem setting (Roy and Roth, 2015) with very few training examples.",,,"['The', 'model', 'can', 'learn', 'to', 'predict', 'new', 'operations', 'when', 'appropriate', 'in', 'a', 'math', 'word', 'problem', 'setting', '(Roy', 'and', 'Roth,', '2015)', 'with', 'very', 'few', 'training', 'examples.']",,,,The model,0,0,9,0,9,can learn,0,10,19,10,19,"['The', 'model']","['can', 'learn', 'predict']"
94,https://www.semanticscholar.org/paper/Giving-BERT-a-Calculator%3A-Finding-Operations-and-Andor-He/52fa450740913a6cdcb4d9395b45e203f46cab79,11,Title,0,Giving BERT a Calculator: Finding Operations and Arguments with Reading Comprehension.,Giving BERT a Calculator: Finding Operations and Arguments with Reading Comprehension.,,,"['Giving', 'BERT', 'a', 'Calculator:', 'Finding', 'Operations', 'and', 'Arguments', 'with', 'Reading', 'Comprehension.']",,,,BERT a Calculator,0,7,24,7,24,Giving,0,0,6,0,6,"['BERT', 'a', 'Calculator']",['Giving']
95,https://www.semanticscholar.org/paper/Machine-Reading-Comprehension%3A-The-Role-of-Language-Zhang-Zhao/aa9c6d43b36a55b34c2e9207355d355fd94691af,12,Abstract,0,"Machine reading comprehension (MRC) aims to teach machines to read and comprehend human languages, which is a long-standing goal of natural language processing (NLP).","Machine reading comprehension (MRC) aims to teach machines to read and comprehend human languages, which is a long-standing goal of natural language processing (NLP).",,,"['Machine', 'reading', 'comprehension', '(MRC)', 'aims', 'to', 'teach', 'machines', 'to', 'read', 'and', 'comprehend', 'human', 'languages,', 'which', 'is', 'a', 'long-standing', 'goal', 'of', 'natural', 'language', 'processing', '(NLP).']",,,,Machine reading comprehension MRC,0,0,35,0,35,aims,0,38,42,38,42,"['Machine', 'reading', 'comprehension', 'MRC']","['aims', 'teach', 'read', 'comprehend']"
96,https://www.semanticscholar.org/paper/Machine-Reading-Comprehension%3A-The-Role-of-Language-Zhang-Zhao/aa9c6d43b36a55b34c2e9207355d355fd94691af,12,Abstract,1,"With the burst of deep neural networks and the evolution of contextualized language models (CLMs), the research of MRC has experienced two significant breakthroughs.","With the burst of deep neural networks and the evolution of contextualized language models (CLMs), the research of MRC has experienced two significant breakthroughs.",,,"['With', 'the', 'burst', 'of', 'deep', 'neural', 'networks', 'and', 'the', 'evolution', 'of', 'contextualized', 'language', 'models', '(CLMs),', 'the', 'research', 'of', 'MRC', 'has', 'experienced', 'two', 'significant', 'breakthroughs.']",,,,the research,0,102,114,102,114,has experienced,0,122,137,122,137,"['the', 'research']","['has', 'experienced']"
97,https://www.semanticscholar.org/paper/Machine-Reading-Comprehension%3A-The-Role-of-Language-Zhang-Zhao/aa9c6d43b36a55b34c2e9207355d355fd94691af,12,Abstract,2,"MRC and CLM, as a phenomenon, have a great impact on the NLP community.","MRC and CLM, as a phenomenon, have a great impact on the NLP community.",,,"['MRC', 'and', 'CLM,', 'as', 'a', 'phenomenon,', 'have', 'a', 'great', 'impact', 'on', 'the', 'NLP', 'community.']",,,,MRC CLM,0,0,11,0,11,have,0,32,36,32,36,"['MRC', 'CLM']",['have']
98,https://www.semanticscholar.org/paper/Machine-Reading-Comprehension%3A-The-Role-of-Language-Zhang-Zhao/aa9c6d43b36a55b34c2e9207355d355fd94691af,12,Abstract,3,"In this survey, we provide a comprehensive and comparative review on MRC covering overall research topics about 1) the origin and development of MRC and CLM, with a particular focus on the role of CLMs; 2) the impact of MRC and CLM to the NLP community; 3) the definition, datasets, and evaluation of MRC; 4) general MRC architecture and technical methods in the view of two-stage Encoder-Decoder solving architecture from the insights of the cognitive process of humans; 5) previous highlights, emerging topics, and our empirical analysis, among which we especially focus on what works in different periods of MRC researches.","In this survey, we provide a comprehensive and comparative review on MRC covering overall research topics about 1) the origin and development of MRC and CLM, with a particular focus on the role of CLMs; 2) the impact of MRC and CLM to the NLP community; 3) the definition, datasets, and evaluation of MRC; 4) general MRC architecture and technical methods in the view of two-stage Encoder-Decoder solving architecture from the insights of the cognitive process of humans; 5) previous highlights, emerging topics, and our empirical analysis, among which we especially focus on what works in different periods of MRC researches.",,,"['In', 'this', 'survey,', 'we', 'provide', 'a', 'comprehensive', 'and', 'comparative', 'review', 'on', 'MRC', 'covering', 'overall', 'research', 'topics', 'about', '1)', 'the', 'origin', 'and', 'development', 'of', 'MRC', 'and', 'CLM,', 'with', 'a', 'particular', 'focus', 'on', 'the', 'role', 'of', 'CLMs;', '2)', 'the', 'impact', 'of', 'MRC', 'and', 'CLM', 'to', 'the', 'NLP', 'community;', '3)', 'the', 'definition,', 'datasets,', 'and', 'evaluation', 'of', 'MRC;', '4)', 'general', 'MRC', 'architecture', 'and', 'technical', 'methods', 'in', 'the', 'view', 'of', 'two-stage', 'Encoder-Decoder', 'solving', 'architecture', 'from', 'the', 'insights', 'of', 'the', 'cognitive', 'process', 'of', 'humans;', '5)', 'previous', 'highlights,', 'emerging', 'topics,', 'and', 'our', 'empirical', 'analysis,', 'among', 'which', 'we', 'especially', 'focus', 'on', 'what', 'works', 'in', 'different', 'periods', 'of', 'MRC', 'researches.']",,,,we,0,17,19,17,19,provide covering,0,20,82,20,82,['we'],"['provide', 'covering']"
99,https://www.semanticscholar.org/paper/Machine-Reading-Comprehension%3A-The-Role-of-Language-Zhang-Zhao/aa9c6d43b36a55b34c2e9207355d355fd94691af,12,Abstract,4,We propose a full-view categorization and new taxonomies on these topics.,We propose a full-view categorization and new taxonomies on these topics.,,,"['We', 'propose', 'a', 'full-view', 'categorization', 'and', 'new', 'taxonomies', 'on', 'these', 'topics.']",,,,We,0,0,2,0,2,propose,0,3,10,3,10,['We'],['propose']
100,https://www.semanticscholar.org/paper/Machine-Reading-Comprehension%3A-The-Role-of-Language-Zhang-Zhao/aa9c6d43b36a55b34c2e9207355d355fd94691af,12,Abstract,5,The primary views we have arrived at are that 1) MRC boosts the progress from language processing to understanding; 2) the rapid improvement of MRC systems greatly benefits from the development of CLMs; 3) the theme of MRC is gradually moving from shallow text matching to cognitive reasoning.,The primary views we have arrived at are that 1) MRC boosts the progress from language processing to understanding; 2) the rapid improvement of MRC systems greatly benefits from the development of CLMs; 3) the theme of MRC is gradually moving from shallow text matching to cognitive reasoning.,,,"['The', 'primary', 'views', 'we', 'have', 'arrived', 'at', 'are', 'that', '1)', 'MRC', 'boosts', 'the', 'progress', 'from', 'language', 'processing', 'to', 'understanding;', '2)', 'the', 'rapid', 'improvement', 'of', 'MRC', 'systems', 'greatly', 'benefits', 'from', 'the', 'development', 'of', 'CLMs;', '3)', 'the', 'theme', 'of', 'MRC', 'is', 'gradually', 'moving', 'from', 'shallow', 'text', 'matching', 'to', 'cognitive', 'reasoning.']",,,,The primary views,0,0,17,0,17,are,0,37,40,37,40,"['The', 'primary', 'views']",['are']
101,https://www.semanticscholar.org/paper/Machine-Reading-Comprehension%3A-The-Role-of-Language-Zhang-Zhao/aa9c6d43b36a55b34c2e9207355d355fd94691af,12,Title,0,Machine Reading Comprehension: The Role of Contextualized Language Models and Beyond.,Machine Reading Comprehension: The Role of Contextualized Language Models and Beyond.,,,"['Machine', 'Reading', 'Comprehension:', 'The', 'Role', 'of', 'Contextualized', 'Language', 'Models', 'and', 'Beyond.']",,,,Machine Reading Comprehension The Role,0,0,40,0,40,,,,,,,"['Machine', 'Reading', 'Comprehension', 'The', 'Role']",[]
102,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Abstract,0,Many question answering (QA) tasks only provide weak supervision for how the answer should be computed.,Many question answering (QA) tasks only provide weak supervision for how the answer should be computed.,,,"['Many', 'question', 'answering', '(QA)', 'tasks', 'only', 'provide', 'weak', 'supervision', 'for', 'how', 'the', 'answer', 'should', 'be', 'computed.']",,,,Many question QA tasks,0,0,36,0,36,provide,0,42,49,42,49,"['Many', 'question', 'QA', 'tasks']",['provide']
103,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Abstract,1,"For example, TriviaQA answers are entities that can be mentioned multiple times in supporting documents, while DROP answers can be computed by deriving many different equations from numbers in the reference text.","For example , TriviaQA answers are entities that can be mentioned multiple times in supporting documents , while",DROP,answers can be computed by deriving many different equations from numbers in the reference text .,"['For', 'example', ',', 'TriviaQA', 'answers', 'are', 'entities', 'that', 'can', 'be', 'mentioned', 'multiple', 'times', 'in', 'supporting', 'documents', ',', 'while', 'DROP', 'answers', 'can', 'be', 'computed', 'by', 'deriving', 'many', 'different', 'equations', 'from', 'numbers', 'in', 'the', 'reference', 'text', '.']","(18, 19)","(112, 116)",0,TriviaQA answers,0,14,30,14,30,are,0,31,34,31,34,"['TriviaQA', 'answers']",['are']
104,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Abstract,2,"In this paper, we show it is possible to convert such tasks into discrete latent variable learning problems with a precomputed, task-specific set of possible ""solutions"" (e.g.","In this paper, we show it is possible to convert such tasks into discrete latent variable learning problems with a precomputed, task-specific set of possible ""solutions"" (e.g.",,,"['In', 'this', 'paper,', 'we', 'show', 'it', 'is', 'possible', 'to', 'convert', 'such', 'tasks', 'into', 'discrete', 'latent', 'variable', 'learning', 'problems', 'with', 'a', 'precomputed,', 'task-specific', 'set', 'of', 'possible', '""solutions""', '(e.g.']",,,,we,0,16,18,16,18,show,0,19,23,19,23,['we'],['show']
105,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Abstract,3,different mentions or equations) that contains one correct option.,different mentions or equations) that contains one correct option.,,,"['different', 'mentions', 'or', 'equations)', 'that', 'contains', 'one', 'correct', 'option.']",,,,different mentions equations,0,0,31,0,31,,,,,,,"['different', 'mentions', 'equations']",[]
106,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Abstract,4,We then develop a hard EM learning scheme that computes gradients relative to the most likely solution at each update.,We then develop a hard EM learning scheme that computes gradients relative to the most likely solution at each update.,,,"['We', 'then', 'develop', 'a', 'hard', 'EM', 'learning', 'scheme', 'that', 'computes', 'gradients', 'relative', 'to', 'the', 'most', 'likely', 'solution', 'at', 'each', 'update.']",,,,We,0,0,2,0,2,develop,0,8,15,8,15,['We'],['develop']
107,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Abstract,5,"Despite its simplicity, we show that this approach significantly outperforms previous methods on six QA tasks, including absolute gains of 2--10%, and achieves the state-of-the-art on five of them.","Despite its simplicity, we show that this approach significantly outperforms previous methods on six QA tasks, including absolute gains of 2--10%, and achieves the state-of-the-art on five of them.",,,"['Despite', 'its', 'simplicity,', 'we', 'show', 'that', 'this', 'approach', 'significantly', 'outperforms', 'previous', 'methods', 'on', 'six', 'QA', 'tasks,', 'including', 'absolute', 'gains', 'of', '2--10%,', 'and', 'achieves', 'the', 'state-of-the-art', 'on', 'five', 'of', 'them.']",,,,we,0,25,27,25,27,show,0,28,32,28,32,['we'],['show']
108,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Abstract,6,"Using hard updates instead of maximizing marginal likelihood is key to these results as it encourages the model to find the one correct answer, which we show through detailed qualitative analysis.","Using hard updates instead of maximizing marginal likelihood is key to these results as it encourages the model to find the one correct answer, which we show through detailed qualitative analysis.",,,"['Using', 'hard', 'updates', 'instead', 'of', 'maximizing', 'marginal', 'likelihood', 'is', 'key', 'to', 'these', 'results', 'as', 'it', 'encourages', 'the', 'model', 'to', 'find', 'the', 'one', 'correct', 'answer,', 'which', 'we', 'show', 'through', 'detailed', 'qualitative', 'analysis.']",,,,,,,,,,is,0,61,63,61,63,[],"['Using', 'is']"
109,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Title,0,A Discrete Hard EM Approach for Weakly Supervised Question Answering.,A Discrete Hard EM Approach for Weakly Supervised Question Answering.,,,"['A', 'Discrete', 'Hard', 'EM', 'Approach', 'for', 'Weakly', 'Supervised', 'Question', 'Answering.']",,,,A Discrete Hard EM Approach,0,0,27,0,27,,,,,,,"['A', 'Discrete', 'Hard', 'EM', 'Approach']",[]
110,https://www.semanticscholar.org/paper/Beat-the-AI%3A-Investigating-Adversarial-Human-for-Bartolo-Roberts/693cce5d9764f9e9e0c9c583bf840ac019e2179f,14,Abstract,0,Innovations in annotation methodology have been a propellant for Reading Comprehension (RC) datasets and models.,Innovations in annotation methodology have been a propellant for Reading Comprehension (RC) datasets and models.,,,"['Innovations', 'in', 'annotation', 'methodology', 'have', 'been', 'a', 'propellant', 'for', 'Reading', 'Comprehension', '(RC)', 'datasets', 'and', 'models.']",,,,Innovations,0,0,11,0,11,have been,0,38,47,38,47,['Innovations'],"['have', 'been']"
