,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2
79,https://www.semanticscholar.org/paper/Neural-Symbolic-Reader%3A-Scalable-Integration-of-and-Chen-Liang/b9a5aa5db8836744ff2073e8368520b7a614049f,9,Title,0,Neural Symbolic Reader: Scalable Integration of Distributed and Symbolic Representations for Reading Comprehension.,Neural Symbolic Reader: Scalable Integration of Distributed and Symbolic Representations for Reading Comprehension.,,,"['Neural', 'Symbolic', 'Reader:', 'Scalable', 'Integration', 'of', 'Distributed', 'and', 'Symbolic', 'Representations', 'for', 'Reading', 'Comprehension.']",,,,NP,"['NP', ':', 'NP', '.']"
80,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Abstract,0,A key component of successfully reading a passage of text is the ability to apply knowledge gained from the passage to a new situation.,A key component of successfully reading a passage of text is the ability to apply knowledge gained from the passage to a new situation.,,,"['A', 'key', 'component', 'of', 'successfully', 'reading', 'a', 'passage', 'of', 'text', 'is', 'the', 'ability', 'to', 'apply', 'knowledge', 'gained', 'from', 'the', 'passage', 'to', 'a', 'new', 'situation.']",,,,S,"['NP', 'VP', '.']"
81,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Abstract,1,"In order to facilitate progress on this kind of reading, we present ROPES, a challenging benchmark for reading comprehension targeting Reasoning Over Paragraph Effects in Situations.","In order to facilitate progress on this kind of reading, we present ROPES, a challenging benchmark for reading comprehension targeting Reasoning Over Paragraph Effects in Situations.",,,"['In', 'order', 'to', 'facilitate', 'progress', 'on', 'this', 'kind', 'of', 'reading,', 'we', 'present', 'ROPES,', 'a', 'challenging', 'benchmark', 'for', 'reading', 'comprehension', 'targeting', 'Reasoning', 'Over', 'Paragraph', 'Effects', 'in', 'Situations.']",,,,S,"['SBAR', ',', 'NP', 'VP', '.']"
82,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Abstract,2,"We target expository language describing causes and effects (e.g., ""animal pollinators increase efficiency of fertilization in flowers""), as they have clear implications for new situations.","We target expository language describing causes and effects (e.g., ""animal pollinators increase efficiency of fertilization in flowers""), as they have clear implications for new situations.",,,"['We', 'target', 'expository', 'language', 'describing', 'causes', 'and', 'effects', '(e.g.,', '""animal', 'pollinators', 'increase', 'efficiency', 'of', 'fertilization', 'in', 'flowers""),', 'as', 'they', 'have', 'clear', 'implications', 'for', 'new', 'situations.']",,,,S,"['NP', 'VP', '.']"
83,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Abstract,3,"A system is presented a background passage containing at least one of these relations, a novel situation that uses this background, and questions that require reasoning about effects of the relationships in the background passage in the context of the situation.","A system is presented a background passage containing at least one of these relations, a novel situation that uses this background, and questions that require reasoning about effects of the relationships in the background passage in the context of the situation.",,,"['A', 'system', 'is', 'presented', 'a', 'background', 'passage', 'containing', 'at', 'least', 'one', 'of', 'these', 'relations,', 'a', 'novel', 'situation', 'that', 'uses', 'this', 'background,', 'and', 'questions', 'that', 'require', 'reasoning', 'about', 'effects', 'of', 'the', 'relationships', 'in', 'the', 'background', 'passage', 'in', 'the', 'context', 'of', 'the', 'situation.']",,,,S,"['NP', 'VP', '.']"
84,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Abstract,4,"We collect background passages from science textbooks and Wikipedia that contain such phenomena, and ask crowd workers to author situations, questions, and answers, resulting in a 14,102 question dataset.","We collect background passages from science textbooks and Wikipedia that contain such phenomena, and ask crowd workers to author situations, questions, and answers, resulting in a 14,102 question dataset.",,,"['We', 'collect', 'background', 'passages', 'from', 'science', 'textbooks', 'and', 'Wikipedia', 'that', 'contain', 'such', 'phenomena,', 'and', 'ask', 'crowd', 'workers', 'to', 'author', 'situations,', 'questions,', 'and', 'answers,', 'resulting', 'in', 'a', '14,102', 'question', 'dataset.']",,,,S,"['NP', 'VP', '.']"
85,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Abstract,5,We analyze the challenges of this task and evaluate the performance of state-of-the-art reading comprehension models.,We analyze the challenges of this task and evaluate the performance of state-of-the-art reading comprehension models.,,,"['We', 'analyze', 'the', 'challenges', 'of', 'this', 'task', 'and', 'evaluate', 'the', 'performance', 'of', 'state-of-the-art', 'reading', 'comprehension', 'models.']",,,,S,"['NP', 'VP', '.']"
86,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Abstract,6,"The best model performs only slightly better than randomly guessing an answer of the correct type, at 51.9% F1, well below the human performance of 89.0%.","The best model performs only slightly better than randomly guessing an answer of the correct type, at 51.9% F1, well below the human performance of 89.0%.",,,"['The', 'best', 'model', 'performs', 'only', 'slightly', 'better', 'than', 'randomly', 'guessing', 'an', 'answer', 'of', 'the', 'correct', 'type,', 'at', '51.9%', 'F1,', 'well', 'below', 'the', 'human', 'performance', 'of', '89.0%.']",,,,S,"['NP', 'VP', '.']"
87,https://www.semanticscholar.org/paper/Reasoning-Over-Paragraph-Effects-in-Situations-Lin-Tafjord/2ebb01d08022a52c1025302379873dedb5100035,10,Title,0,Reasoning Over Paragraph Effects in Situations.,Reasoning Over Paragraph Effects in Situations.,,,"['Reasoning', 'Over', 'Paragraph', 'Effects', 'in', 'Situations.']",,,,S,"['VP', '.']"
88,https://www.semanticscholar.org/paper/Giving-BERT-a-Calculator%3A-Finding-Operations-and-Andor-He/52fa450740913a6cdcb4d9395b45e203f46cab79,11,Abstract,0,"Reading comprehension models have been successfully applied to extractive text answers, but it is unclear how best to generalize these models to abstractive numerical answers.","Reading comprehension models have been successfully applied to extractive text answers, but it is unclear how best to generalize these models to abstractive numerical answers.",,,"['Reading', 'comprehension', 'models', 'have', 'been', 'successfully', 'applied', 'to', 'extractive', 'text', 'answers,', 'but', 'it', 'is', 'unclear', 'how', 'best', 'to', 'generalize', 'these', 'models', 'to', 'abstractive', 'numerical', 'answers.']",,,,S,"['S', ',', 'CC', 'S', '.']"
89,https://www.semanticscholar.org/paper/Giving-BERT-a-Calculator%3A-Finding-Operations-and-Andor-He/52fa450740913a6cdcb4d9395b45e203f46cab79,11,Abstract,1,We enable a BERT-based reading comprehension model to perform lightweight numerical reasoning.,We enable a BERT-based reading comprehension model to perform lightweight numerical reasoning.,,,"['We', 'enable', 'a', 'BERT-based', 'reading', 'comprehension', 'model', 'to', 'perform', 'lightweight', 'numerical', 'reasoning.']",,,,S,"['NP', 'VP', '.']"
90,https://www.semanticscholar.org/paper/Giving-BERT-a-Calculator%3A-Finding-Operations-and-Andor-He/52fa450740913a6cdcb4d9395b45e203f46cab79,11,Abstract,2,We augment the model with a predefined set of executable 'programs' which encompass simple arithmetic as well as extraction.,We augment the model with a predefined set of executable 'programs' which encompass simple arithmetic as well as extraction.,,,"['We', 'augment', 'the', 'model', 'with', 'a', 'predefined', 'set', 'of', 'executable', ""'programs'"", 'which', 'encompass', 'simple', 'arithmetic', 'as', 'well', 'as', 'extraction.']",,,,S,"['NP', 'VP', '.']"
91,https://www.semanticscholar.org/paper/Giving-BERT-a-Calculator%3A-Finding-Operations-and-Andor-He/52fa450740913a6cdcb4d9395b45e203f46cab79,11,Abstract,3,"Rather than having to learn to manipulate numbers directly, the model can pick a program and execute it.","Rather than having to learn to manipulate numbers directly, the model can pick a program and execute it.",,,"['Rather', 'than', 'having', 'to', 'learn', 'to', 'manipulate', 'numbers', 'directly,', 'the', 'model', 'can', 'pick', 'a', 'program', 'and', 'execute', 'it.']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
92,https://www.semanticscholar.org/paper/Giving-BERT-a-Calculator%3A-Finding-Operations-and-Andor-He/52fa450740913a6cdcb4d9395b45e203f46cab79,11,Abstract,4,"On the recent Discrete Reasoning Over Passages (DROP) dataset, designed to challenge reading comprehension models, we show a 33% absolute improvement by adding shallow programs.",On the recent Discrete Reasoning Over Passages (,DROP,") dataset , designed to challenge reading comprehension models , we show a 33 % absolute improvement by adding shallow programs .","['On', 'the', 'recent', 'Discrete', 'Reasoning', 'Over', 'Passages', '(', 'DROP', ')', 'dataset', ',', 'designed', 'to', 'challenge', 'reading', 'comprehension', 'models', ',', 'we', 'show', 'a', '33', '%', 'absolute', 'improvement', 'by', 'adding', 'shallow', 'programs', '.']","(8, 9)","(48, 52)",0,S,"['PP', 'NP', 'VP', '.']"
93,https://www.semanticscholar.org/paper/Giving-BERT-a-Calculator%3A-Finding-Operations-and-Andor-He/52fa450740913a6cdcb4d9395b45e203f46cab79,11,Abstract,5,"The model can learn to predict new operations when appropriate in a math word problem setting (Roy and Roth, 2015) with very few training examples.","The model can learn to predict new operations when appropriate in a math word problem setting (Roy and Roth, 2015) with very few training examples.",,,"['The', 'model', 'can', 'learn', 'to', 'predict', 'new', 'operations', 'when', 'appropriate', 'in', 'a', 'math', 'word', 'problem', 'setting', '(Roy', 'and', 'Roth,', '2015)', 'with', 'very', 'few', 'training', 'examples.']",,,,S,"['NP', 'VP', '.']"
94,https://www.semanticscholar.org/paper/Giving-BERT-a-Calculator%3A-Finding-Operations-and-Andor-He/52fa450740913a6cdcb4d9395b45e203f46cab79,11,Title,0,Giving BERT a Calculator: Finding Operations and Arguments with Reading Comprehension.,Giving BERT a Calculator: Finding Operations and Arguments with Reading Comprehension.,,,"['Giving', 'BERT', 'a', 'Calculator:', 'Finding', 'Operations', 'and', 'Arguments', 'with', 'Reading', 'Comprehension.']",,,,S,"['VBG', 'NP', 'NP', '.']"
95,https://www.semanticscholar.org/paper/Machine-Reading-Comprehension%3A-The-Role-of-Language-Zhang-Zhao/aa9c6d43b36a55b34c2e9207355d355fd94691af,12,Abstract,0,"Machine reading comprehension (MRC) aims to teach machines to read and comprehend human languages, which is a long-standing goal of natural language processing (NLP).","Machine reading comprehension (MRC) aims to teach machines to read and comprehend human languages, which is a long-standing goal of natural language processing (NLP).",,,"['Machine', 'reading', 'comprehension', '(MRC)', 'aims', 'to', 'teach', 'machines', 'to', 'read', 'and', 'comprehend', 'human', 'languages,', 'which', 'is', 'a', 'long-standing', 'goal', 'of', 'natural', 'language', 'processing', '(NLP).']",,,,S,"['NP', 'VP', '.']"
96,https://www.semanticscholar.org/paper/Machine-Reading-Comprehension%3A-The-Role-of-Language-Zhang-Zhao/aa9c6d43b36a55b34c2e9207355d355fd94691af,12,Abstract,1,"With the burst of deep neural networks and the evolution of contextualized language models (CLMs), the research of MRC has experienced two significant breakthroughs.","With the burst of deep neural networks and the evolution of contextualized language models (CLMs), the research of MRC has experienced two significant breakthroughs.",,,"['With', 'the', 'burst', 'of', 'deep', 'neural', 'networks', 'and', 'the', 'evolution', 'of', 'contextualized', 'language', 'models', '(CLMs),', 'the', 'research', 'of', 'MRC', 'has', 'experienced', 'two', 'significant', 'breakthroughs.']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
97,https://www.semanticscholar.org/paper/Machine-Reading-Comprehension%3A-The-Role-of-Language-Zhang-Zhao/aa9c6d43b36a55b34c2e9207355d355fd94691af,12,Abstract,2,"MRC and CLM, as a phenomenon, have a great impact on the NLP community.","MRC and CLM, as a phenomenon, have a great impact on the NLP community.",,,"['MRC', 'and', 'CLM,', 'as', 'a', 'phenomenon,', 'have', 'a', 'great', 'impact', 'on', 'the', 'NLP', 'community.']",,,,S,"['NP', ',', 'PP', ',', 'VP', '.']"
98,https://www.semanticscholar.org/paper/Machine-Reading-Comprehension%3A-The-Role-of-Language-Zhang-Zhao/aa9c6d43b36a55b34c2e9207355d355fd94691af,12,Abstract,3,"In this survey, we provide a comprehensive and comparative review on MRC covering overall research topics about 1) the origin and development of MRC and CLM, with a particular focus on the role of CLMs; 2) the impact of MRC and CLM to the NLP community; 3) the definition, datasets, and evaluation of MRC; 4) general MRC architecture and technical methods in the view of two-stage Encoder-Decoder solving architecture from the insights of the cognitive process of humans; 5) previous highlights, emerging topics, and our empirical analysis, among which we especially focus on what works in different periods of MRC researches.","In this survey, we provide a comprehensive and comparative review on MRC covering overall research topics about 1) the origin and development of MRC and CLM, with a particular focus on the role of CLMs; 2) the impact of MRC and CLM to the NLP community; 3) the definition, datasets, and evaluation of MRC; 4) general MRC architecture and technical methods in the view of two-stage Encoder-Decoder solving architecture from the insights of the cognitive process of humans; 5) previous highlights, emerging topics, and our empirical analysis, among which we especially focus on what works in different periods of MRC researches.",,,"['In', 'this', 'survey,', 'we', 'provide', 'a', 'comprehensive', 'and', 'comparative', 'review', 'on', 'MRC', 'covering', 'overall', 'research', 'topics', 'about', '1)', 'the', 'origin', 'and', 'development', 'of', 'MRC', 'and', 'CLM,', 'with', 'a', 'particular', 'focus', 'on', 'the', 'role', 'of', 'CLMs;', '2)', 'the', 'impact', 'of', 'MRC', 'and', 'CLM', 'to', 'the', 'NLP', 'community;', '3)', 'the', 'definition,', 'datasets,', 'and', 'evaluation', 'of', 'MRC;', '4)', 'general', 'MRC', 'architecture', 'and', 'technical', 'methods', 'in', 'the', 'view', 'of', 'two-stage', 'Encoder-Decoder', 'solving', 'architecture', 'from', 'the', 'insights', 'of', 'the', 'cognitive', 'process', 'of', 'humans;', '5)', 'previous', 'highlights,', 'emerging', 'topics,', 'and', 'our', 'empirical', 'analysis,', 'among', 'which', 'we', 'especially', 'focus', 'on', 'what', 'works', 'in', 'different', 'periods', 'of', 'MRC', 'researches.']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
99,https://www.semanticscholar.org/paper/Machine-Reading-Comprehension%3A-The-Role-of-Language-Zhang-Zhao/aa9c6d43b36a55b34c2e9207355d355fd94691af,12,Abstract,4,We propose a full-view categorization and new taxonomies on these topics.,We propose a full-view categorization and new taxonomies on these topics.,,,"['We', 'propose', 'a', 'full-view', 'categorization', 'and', 'new', 'taxonomies', 'on', 'these', 'topics.']",,,,S,"['NP', 'VP', '.']"
100,https://www.semanticscholar.org/paper/Machine-Reading-Comprehension%3A-The-Role-of-Language-Zhang-Zhao/aa9c6d43b36a55b34c2e9207355d355fd94691af,12,Abstract,5,The primary views we have arrived at are that 1) MRC boosts the progress from language processing to understanding; 2) the rapid improvement of MRC systems greatly benefits from the development of CLMs; 3) the theme of MRC is gradually moving from shallow text matching to cognitive reasoning.,The primary views we have arrived at are that 1) MRC boosts the progress from language processing to understanding; 2) the rapid improvement of MRC systems greatly benefits from the development of CLMs; 3) the theme of MRC is gradually moving from shallow text matching to cognitive reasoning.,,,"['The', 'primary', 'views', 'we', 'have', 'arrived', 'at', 'are', 'that', '1)', 'MRC', 'boosts', 'the', 'progress', 'from', 'language', 'processing', 'to', 'understanding;', '2)', 'the', 'rapid', 'improvement', 'of', 'MRC', 'systems', 'greatly', 'benefits', 'from', 'the', 'development', 'of', 'CLMs;', '3)', 'the', 'theme', 'of', 'MRC', 'is', 'gradually', 'moving', 'from', 'shallow', 'text', 'matching', 'to', 'cognitive', 'reasoning.']",,,,S,"['NP', 'VP', '.']"
101,https://www.semanticscholar.org/paper/Machine-Reading-Comprehension%3A-The-Role-of-Language-Zhang-Zhao/aa9c6d43b36a55b34c2e9207355d355fd94691af,12,Title,0,Machine Reading Comprehension: The Role of Contextualized Language Models and Beyond.,Machine Reading Comprehension: The Role of Contextualized Language Models and Beyond.,,,"['Machine', 'Reading', 'Comprehension:', 'The', 'Role', 'of', 'Contextualized', 'Language', 'Models', 'and', 'Beyond.']",,,,NP,"['NP', ':', 'NP', '.']"
102,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Abstract,0,Many question answering (QA) tasks only provide weak supervision for how the answer should be computed.,Many question answering (QA) tasks only provide weak supervision for how the answer should be computed.,,,"['Many', 'question', 'answering', '(QA)', 'tasks', 'only', 'provide', 'weak', 'supervision', 'for', 'how', 'the', 'answer', 'should', 'be', 'computed.']",,,,S,"['NP', 'ADVP', 'VP', '.']"
103,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Abstract,1,"For example, TriviaQA answers are entities that can be mentioned multiple times in supporting documents, while DROP answers can be computed by deriving many different equations from numbers in the reference text.","For example , TriviaQA answers are entities that can be mentioned multiple times in supporting documents , while",DROP,answers can be computed by deriving many different equations from numbers in the reference text .,"['For', 'example', ',', 'TriviaQA', 'answers', 'are', 'entities', 'that', 'can', 'be', 'mentioned', 'multiple', 'times', 'in', 'supporting', 'documents', ',', 'while', 'DROP', 'answers', 'can', 'be', 'computed', 'by', 'deriving', 'many', 'different', 'equations', 'from', 'numbers', 'in', 'the', 'reference', 'text', '.']","(18, 19)","(112, 116)",0,S,"['PP', ',', 'NP', 'VP', '.']"
104,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Abstract,2,"In this paper, we show it is possible to convert such tasks into discrete latent variable learning problems with a precomputed, task-specific set of possible ""solutions"" (e.g.","In this paper, we show it is possible to convert such tasks into discrete latent variable learning problems with a precomputed, task-specific set of possible ""solutions"" (e.g.",,,"['In', 'this', 'paper,', 'we', 'show', 'it', 'is', 'possible', 'to', 'convert', 'such', 'tasks', 'into', 'discrete', 'latent', 'variable', 'learning', 'problems', 'with', 'a', 'precomputed,', 'task-specific', 'set', 'of', 'possible', '""solutions""', '(e.g.']",,,,S,"['PP', ',', 'NP', 'VP']"
105,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Abstract,3,different mentions or equations) that contains one correct option.,different mentions or equations) that contains one correct option.,,,"['different', 'mentions', 'or', 'equations)', 'that', 'contains', 'one', 'correct', 'option.']",,,,NP,"['NP', '-RRB-', 'SBAR', '.']"
106,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Abstract,4,We then develop a hard EM learning scheme that computes gradients relative to the most likely solution at each update.,We then develop a hard EM learning scheme that computes gradients relative to the most likely solution at each update.,,,"['We', 'then', 'develop', 'a', 'hard', 'EM', 'learning', 'scheme', 'that', 'computes', 'gradients', 'relative', 'to', 'the', 'most', 'likely', 'solution', 'at', 'each', 'update.']",,,,S,"['NP', 'ADVP', 'VP', '.']"
107,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Abstract,5,"Despite its simplicity, we show that this approach significantly outperforms previous methods on six QA tasks, including absolute gains of 2--10%, and achieves the state-of-the-art on five of them.","Despite its simplicity, we show that this approach significantly outperforms previous methods on six QA tasks, including absolute gains of 2--10%, and achieves the state-of-the-art on five of them.",,,"['Despite', 'its', 'simplicity,', 'we', 'show', 'that', 'this', 'approach', 'significantly', 'outperforms', 'previous', 'methods', 'on', 'six', 'QA', 'tasks,', 'including', 'absolute', 'gains', 'of', '2--10%,', 'and', 'achieves', 'the', 'state-of-the-art', 'on', 'five', 'of', 'them.']",,,,S,"['PP', ',', 'NP', 'VP', '.']"
108,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Abstract,6,"Using hard updates instead of maximizing marginal likelihood is key to these results as it encourages the model to find the one correct answer, which we show through detailed qualitative analysis.","Using hard updates instead of maximizing marginal likelihood is key to these results as it encourages the model to find the one correct answer, which we show through detailed qualitative analysis.",,,"['Using', 'hard', 'updates', 'instead', 'of', 'maximizing', 'marginal', 'likelihood', 'is', 'key', 'to', 'these', 'results', 'as', 'it', 'encourages', 'the', 'model', 'to', 'find', 'the', 'one', 'correct', 'answer,', 'which', 'we', 'show', 'through', 'detailed', 'qualitative', 'analysis.']",,,,S,"['S', 'VP', '.']"
109,https://www.semanticscholar.org/paper/A-Discrete-Hard-EM-Approach-for-Weakly-Supervised-Min-Chen/30eff53e981695c7296d258b8dc44b4c7b482a0c,13,Title,0,A Discrete Hard EM Approach for Weakly Supervised Question Answering.,A Discrete Hard EM Approach for Weakly Supervised Question Answering.,,,"['A', 'Discrete', 'Hard', 'EM', 'Approach', 'for', 'Weakly', 'Supervised', 'Question', 'Answering.']",,,,NP,"['NP', 'PP', '.']"
110,https://www.semanticscholar.org/paper/Beat-the-AI%3A-Investigating-Adversarial-Human-for-Bartolo-Roberts/693cce5d9764f9e9e0c9c583bf840ac019e2179f,14,Abstract,0,Innovations in annotation methodology have been a propellant for Reading Comprehension (RC) datasets and models.,Innovations in annotation methodology have been a propellant for Reading Comprehension (RC) datasets and models.,,,"['Innovations', 'in', 'annotation', 'methodology', 'have', 'been', 'a', 'propellant', 'for', 'Reading', 'Comprehension', '(RC)', 'datasets', 'and', 'models.']",,,,S,"['NP', 'VP', '.']"
111,https://www.semanticscholar.org/paper/Beat-the-AI%3A-Investigating-Adversarial-Human-for-Bartolo-Roberts/693cce5d9764f9e9e0c9c583bf840ac019e2179f,14,Abstract,1,"One recent trend to challenge current RC models is to involve a model in the annotation process: humans create questions adversarially, such that the model fails to answer them correctly.","One recent trend to challenge current RC models is to involve a model in the annotation process: humans create questions adversarially, such that the model fails to answer them correctly.",,,"['One', 'recent', 'trend', 'to', 'challenge', 'current', 'RC', 'models', 'is', 'to', 'involve', 'a', 'model', 'in', 'the', 'annotation', 'process:', 'humans', 'create', 'questions', 'adversarially,', 'such', 'that', 'the', 'model', 'fails', 'to', 'answer', 'them', 'correctly.']",,,,S,"['S', ':', 'S', '.']"
112,https://www.semanticscholar.org/paper/Beat-the-AI%3A-Investigating-Adversarial-Human-for-Bartolo-Roberts/693cce5d9764f9e9e0c9c583bf840ac019e2179f,14,Abstract,2,"In this work we investigate this annotation approach and apply it in three different settings, collecting a total of 36,000 samples with progressively stronger models in the annotation loop.","In this work we investigate this annotation approach and apply it in three different settings, collecting a total of 36,000 samples with progressively stronger models in the annotation loop.",,,"['In', 'this', 'work', 'we', 'investigate', 'this', 'annotation', 'approach', 'and', 'apply', 'it', 'in', 'three', 'different', 'settings,', 'collecting', 'a', 'total', 'of', '36,000', 'samples', 'with', 'progressively', 'stronger', 'models', 'in', 'the', 'annotation', 'loop.']",,,,S,"['PP', 'NP', 'VP', '.']"
113,https://www.semanticscholar.org/paper/Beat-the-AI%3A-Investigating-Adversarial-Human-for-Bartolo-Roberts/693cce5d9764f9e9e0c9c583bf840ac019e2179f,14,Abstract,3,"This allows us to explore questions such as the reproducibility of the adversarial effect, transfer from data collected with varying model-in-the-loop strengths, and generalisation to data collected without a model.","This allows us to explore questions such as the reproducibility of the adversarial effect, transfer from data collected with varying model-in-the-loop strengths, and generalisation to data collected without a model.",,,"['This', 'allows', 'us', 'to', 'explore', 'questions', 'such', 'as', 'the', 'reproducibility', 'of', 'the', 'adversarial', 'effect,', 'transfer', 'from', 'data', 'collected', 'with', 'varying', 'model-in-the-loop', 'strengths,', 'and', 'generalisation', 'to', 'data', 'collected', 'without', 'a', 'model.']",,,,S,"['NP', 'VP', '.']"
114,https://www.semanticscholar.org/paper/Beat-the-AI%3A-Investigating-Adversarial-Human-for-Bartolo-Roberts/693cce5d9764f9e9e0c9c583bf840ac019e2179f,14,Abstract,4,"We find that training on adversarially collected samples leads to strong generalisation to non-adversarially collected datasets, yet with progressive deterioration as the model-in-the-loop strength increases.","We find that training on adversarially collected samples leads to strong generalisation to non-adversarially collected datasets, yet with progressive deterioration as the model-in-the-loop strength increases.",,,"['We', 'find', 'that', 'training', 'on', 'adversarially', 'collected', 'samples', 'leads', 'to', 'strong', 'generalisation', 'to', 'non-adversarially', 'collected', 'datasets,', 'yet', 'with', 'progressive', 'deterioration', 'as', 'the', 'model-in-the-loop', 'strength', 'increases.']",,,,S,"['NP', 'VP', '.']"
115,https://www.semanticscholar.org/paper/Beat-the-AI%3A-Investigating-Adversarial-Human-for-Bartolo-Roberts/693cce5d9764f9e9e0c9c583bf840ac019e2179f,14,Abstract,5,"Furthermore we find that stronger models can still learn from datasets collected with substantially weaker models in the loop: When trained on data collected with a BiDAF model in the loop, RoBERTa achieves 36.0F1 on questions that it cannot answer when trained on SQuAD - only marginally lower than when trained on data collected using RoBERTa itself.","Furthermore we find that stronger models can still learn from datasets collected with substantially weaker models in the loop: When trained on data collected with a BiDAF model in the loop, RoBERTa achieves 36.0F1 on questions that it cannot answer when trained on SQuAD - only marginally lower than when trained on data collected using RoBERTa itself.",,,"['Furthermore', 'we', 'find', 'that', 'stronger', 'models', 'can', 'still', 'learn', 'from', 'datasets', 'collected', 'with', 'substantially', 'weaker', 'models', 'in', 'the', 'loop:', 'When', 'trained', 'on', 'data', 'collected', 'with', 'a', 'BiDAF', 'model', 'in', 'the', 'loop,', 'RoBERTa', 'achieves', '36.0F1', 'on', 'questions', 'that', 'it', 'cannot', 'answer', 'when', 'trained', 'on', 'SQuAD', '-', 'only', 'marginally', 'lower', 'than', 'when', 'trained', 'on', 'data', 'collected', 'using', 'RoBERTa', 'itself.']",,,,S,"['ADVP', 'NP', 'VP', '.']"
116,https://www.semanticscholar.org/paper/Beat-the-AI%3A-Investigating-Adversarial-Human-for-Bartolo-Roberts/693cce5d9764f9e9e0c9c583bf840ac019e2179f,14,Title,0,Beat the AI: Investigating Adversarial Human Annotations for Reading Comprehension.,Beat the AI: Investigating Adversarial Human Annotations for Reading Comprehension.,,,"['Beat', 'the', 'AI:', 'Investigating', 'Adversarial', 'Human', 'Annotations', 'for', 'Reading', 'Comprehension.']",,,,S,"['VP', '.']"
117,https://www.semanticscholar.org/paper/Transformer-Based-Coattention%3A-Neural-Architecture-Wang-Tang/2c96dc4275480ec7099c9aaaf7b78c220a1a7844,15,Abstract,0,"Machine reading comprehension (MRC) is one of the primary challenges in natural language understanding (NLU), its objective is to give the correct answer based on the questions asked from the specified context.","Machine reading comprehension (MRC) is one of the primary challenges in natural language understanding (NLU), its objective is to give the correct answer based on the questions asked from the specified context.",,,"['Machine', 'reading', 'comprehension', '(MRC)', 'is', 'one', 'of', 'the', 'primary', 'challenges', 'in', 'natural', 'language', 'understanding', '(NLU),', 'its', 'objective', 'is', 'to', 'give', 'the', 'correct', 'answer', 'based', 'on', 'the', 'questions', 'asked', 'from', 'the', 'specified', 'context.']",,,,S,"['S', ',', 'NP', 'VP', '.']"
118,https://www.semanticscholar.org/paper/Transformer-Based-Coattention%3A-Neural-Architecture-Wang-Tang/2c96dc4275480ec7099c9aaaf7b78c220a1a7844,15,Abstract,1,"Nowadays, attention mechanisms have been widely used in reading comprehension tasks.","Nowadays, attention mechanisms have been widely used in reading comprehension tasks.",,,"['Nowadays,', 'attention', 'mechanisms', 'have', 'been', 'widely', 'used', 'in', 'reading', 'comprehension', 'tasks.']",,,,S,"['ADVP', ',', 'NP', 'VP', '.']"
