,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,split_anchor_indices,within_anchor_index,group,group2,group3
249,https://www.semanticscholar.org/paper/INSET%3A-Sentence-Infilling-with-Inter-sentential-Huang-Zhang/8534e477b7ab410b11a7b8d01f096ee7dd0f366c,26,Abstract,4,"Our empirical results demonstrate the effectiveness of our proposed model in learning a sentence representation for generation, and further generating a missing sentence that bridges the context.","Our empirical results demonstrate the effectiveness of our proposed model in learning a sentence representation for generation, and further generating a missing sentence that bridges the context.",,,"['Our', 'empirical', 'results', 'demonstrate', 'the', 'effectiveness', 'of', 'our', 'proposed', 'model', 'in', 'learning', 'a', 'sentence', 'representation', 'for', 'generation,', 'and', 'further', 'generating', 'a', 'missing', 'sentence', 'that', 'bridges', 'the', 'context.']",,,,demonstrate,"['empirical', 'Our results']","['the effectiveness of our proposed model in learning a sentence representation for generation , further generating a missing sentence that bridges the context']"
250,https://www.semanticscholar.org/paper/INSET%3A-Sentence-Infilling-with-Inter-sentential-Huang-Zhang/8534e477b7ab410b11a7b8d01f096ee7dd0f366c,26,Title,0,INSET: Sentence Infilling with Inter-sentential Generative Pre-training.,INSET: Sentence Infilling with Inter-sentential Generative Pre-training.,,,"['INSET:', 'Sentence', 'Infilling', 'with', 'Inter-sentential', 'Generative', 'Pre-training.']",,,,INSET,[],[': Sentence Infilling with Inter - sentential Generative Pre - training']
251,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,0,We explore deep autoregressive Transformer models in language modeling for speech recognition.,We explore deep autoregressive Transformer models in language modeling for speech recognition.,,,"['We', 'explore', 'deep', 'autoregressive', 'Transformer', 'models', 'in', 'language', 'modeling', 'for', 'speech', 'recognition.']",,,,explore,['We'],"['deep', 'autoregressive Transformer models in language modeling for speech recognition']"
252,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,1,We focus on two aspects.,We focus on two aspects.,,,"['We', 'focus', 'on', 'two', 'aspects.']",,,,focus,['We'],[]
253,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,2,"First, we revisit Transformer model configurations specifically for language modeling.","First, we revisit Transformer model configurations specifically for language modeling.",,,"['First,', 'we', 'revisit', 'Transformer', 'model', 'configurations', 'specifically', 'for', 'language', 'modeling.']",,,,configurations,[],['specifically for language modeling']
254,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,3,We show that well configured Transformer models outperform our baseline models based on the shallow stack of LSTM recurrent neural network layers.,We show that well configured Transformer models outperform our baseline models based on the shallow stack of LSTM recurrent neural network layers.,,,"['We', 'show', 'that', 'well', 'configured', 'Transformer', 'models', 'outperform', 'our', 'baseline', 'models', 'based', 'on', 'the', 'shallow', 'stack', 'of', 'LSTM', 'recurrent', 'neural', 'network', 'layers.']",,,,show,['We'],"['that', 'well configured Transformer models outperform our baseline models based on the shallow stack of LSTM recurrent neural network layers .']"
255,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,4,"We carry out experiments on the open-source LibriSpeech 960hr task, for both 200K vocabulary word-level and 10K byte-pair encoding subword-level language modeling.","We carry out experiments on the open-source LibriSpeech 960hr task, for both 200K vocabulary word-level and 10K byte-pair encoding subword-level language modeling.",,,"['We', 'carry', 'out', 'experiments', 'on', 'the', 'open-source', 'LibriSpeech', '960hr', 'task,', 'for', 'both', '200K', 'vocabulary', 'word-level', 'and', '10K', 'byte-pair', 'encoding', 'subword-level', 'language', 'modeling.']",,,,subword,"['We carry out experiments on the open - source LibriSpeech 960hr task , for both 200 K vocabulary word - level and 10 K byte - pair encoding level language modeling .']",['-']
256,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,5,"We apply our word-level models to conventional hybrid speech recognition by lattice rescoring, and the subword-level models to attention based encoder-decoder models by shallow fusion.","We apply our word-level models to conventional hybrid speech recognition by lattice rescoring, and the subword-level models to attention based encoder-decoder models by shallow fusion.",,,"['We', 'apply', 'our', 'word-level', 'models', 'to', 'conventional', 'hybrid', 'speech', 'recognition', 'by', 'lattice', 'rescoring,', 'and', 'the', 'subword-level', 'models', 'to', 'attention', 'based', 'encoder-decoder', 'models', 'by', 'shallow', 'fusion.']",,,,apply,['We'],"['our word', '- level models to conventional hybrid speech recognition by lattice rescoring , and the subword - level models to attention based encoder - decoder models by shallow fusion .']"
257,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,6,"Second, we show that deep Transformer language models do not require positional encoding.","Second, we show that deep Transformer language models do not require positional encoding.",,,"['Second,', 'we', 'show', 'that', 'deep', 'Transformer', 'language', 'models', 'do', 'not', 'require', 'positional', 'encoding.']",,,,show,"[',', 'we']",[]
258,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,7,The positional encoding is an essential augmentation for the self-attention mechanism which is invariant to sequence ordering.,The positional encoding is an essential augmentation for the self-attention mechanism which is invariant to sequence ordering.,,,"['The', 'positional', 'encoding', 'is', 'an', 'essential', 'augmentation', 'for', 'the', 'self-attention', 'mechanism', 'which', 'is', 'invariant', 'to', 'sequence', 'ordering.']",,,,is essential,['an'],"['augmentation for the self - attention mechanism', 'which is invariant to sequence ordering .']"
259,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,8,"However, in autoregressive setup, as is the case for language modeling, the amount of information increases along the position dimension, which is a positional signal by its own.","However, in autoregressive setup, as is the case for language modeling, the amount of information increases along the position dimension, which is a positional signal by its own.",,,"['However,', 'in', 'autoregressive', 'setup,', 'as', 'is', 'the', 'case', 'for', 'language', 'modeling,', 'the', 'amount', 'of', 'information', 'increases', 'along', 'the', 'position', 'dimension,', 'which', 'is', 'a', 'positional', 'signal', 'by', 'its', 'own.']",,,,is,"['However in autoregressive setup', ',', ',', 'as']","['the case for language modeling , the amount of information increases along the position dimension , which is a positional signal by its own']"
260,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,9,The analysis of attention weights shows that deep autoregressive self-attention models can automatically make use of such positional information.,The analysis of attention weights shows that deep autoregressive self-attention models can automatically make use of such positional information.,,,"['The', 'analysis', 'of', 'attention', 'weights', 'shows', 'that', 'deep', 'autoregressive', 'self-attention', 'models', 'can', 'automatically', 'make', 'use', 'of', 'such', 'positional', 'information.']",,,,shows,['The analysis of attention weights'],[]
261,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,10,We find that removing the positional encoding even slightly improves the performance of these models.,We find that removing the positional encoding even slightly improves the performance of these models.,,,"['We', 'find', 'that', 'removing', 'the', 'positional', 'encoding', 'even', 'slightly', 'improves', 'the', 'performance', 'of', 'these', 'models.']",,,,find,['We'],['.']
262,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Title,0,Language Modeling with Deep Transformers.,Language Modeling with Deep Transformers.,,,"['Language', 'Modeling', 'with', 'Deep', 'Transformers.']",,,,Language,[],['Modeling with Deep Transformers .']
263,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,0,"In this work, we focus on fine-tuning an OpenAI GPT-2 pre-trained model for generating patent claims.","In this work, we focus on fine-tuning an OpenAI",GPT,-2 pre-trained model for generating patent claims.,"['In', 'this', 'work,', 'we', 'focus', 'on', 'fine-tuning', 'an', 'OpenAI', 'GPT', '-2', 'pre-trained', 'model', 'for', 'generating', 'patent', 'claims.']","(9, 10)","(47, 50)",0,focus,['we'],['.']
264,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,0,"In this work, we focus on fine-tuning an OpenAI GPT-2 pre-trained model for generating patent claims.","In this work, we focus on fine-tuning an OpenAI",GPT-2,pre-trained model for generating patent claims.,"['In', 'this', 'work,', 'we', 'focus', 'on', 'fine-tuning', 'an', 'OpenAI', 'GPT-2', 'pre-trained', 'model', 'for', 'generating', 'patent', 'claims.']","(9, 10)","(47, 52)",0,focus,"[',', 'we']",['.']
265,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,1,"GPT-2 has demonstrated impressive efficacy of pre-trained language models on various tasks, particularly coherent text generation.",,GPT,"-2 has demonstrated impressive efficacy of pre-trained language models on various tasks, particularly coherent text generation.","['GPT', '-2', 'has', 'demonstrated', 'impressive', 'efficacy', 'of', 'pre-trained', 'language', 'models', 'on', 'various', 'tasks,', 'particularly', 'coherent', 'text', 'generation.']","(0, 1)","(0, 3)",0,demonstrated,"['GPT -2', 'has']","['impressive efficacy of pre - trained language models on various tasks , particularly coherent text generation', '.']"
266,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,1,"GPT-2 has demonstrated impressive efficacy of pre-trained language models on various tasks, particularly coherent text generation.",,GPT-2,"has demonstrated impressive efficacy of pre-trained language models on various tasks, particularly coherent text generation.","['GPT-2', 'has', 'demonstrated', 'impressive', 'efficacy', 'of', 'pre-trained', 'language', 'models', 'on', 'various', 'tasks,', 'particularly', 'coherent', 'text', 'generation.']","(0, 1)","(0, 5)",0,has demonstrated,['GPT-2'],"['impressive efficacy of pre - trained language models on various tasks , particularly coherent text generation', '.']"
267,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,2,Patent claim language itself has rarely been explored in the past and poses a unique challenge.,Patent claim language itself has rarely been explored in the past and poses a unique challenge.,,,"['Patent', 'claim', 'language', 'itself', 'has', 'rarely', 'been', 'explored', 'in', 'the', 'past', 'and', 'poses', 'a', 'unique', 'challenge.']",,,,has been explored,"['claim', 'Patent language itself']",['poses a unique challenge']
268,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,3,We are motivated to generate coherent patent claims automatically so that augmented inventing might be viable someday.,We are motivated to generate coherent patent claims automatically so that augmented inventing might be viable someday.,,,"['We', 'are', 'motivated', 'to', 'generate', 'coherent', 'patent', 'claims', 'automatically', 'so', 'that', 'augmented', 'inventing', 'might', 'be', 'viable', 'someday.']",,,,are motivated,['We'],[]
269,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,4,"In our implementation, we identified a unique language structure in patent claims and leveraged its implicit human annotations.","In our implementation, we identified a unique language structure in patent claims and leveraged its implicit human annotations.",,,"['In', 'our', 'implementation,', 'we', 'identified', 'a', 'unique', 'language', 'structure', 'in', 'patent', 'claims', 'and', 'leveraged', 'its', 'implicit', 'human', 'annotations.']",,,,claims,"['In our implementation , we identified .', 'a unique language structure in patent']",['and']
270,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,5,We investigated the fine-tuning process by probing the first 100 steps and observing the generated text at each step.,We investigated the fine-tuning process by probing the first 100 steps and observing the generated text at each step.,,,"['We', 'investigated', 'the', 'fine-tuning', 'process', 'by', 'probing', 'the', 'first', '100', 'steps', 'and', 'observing', 'the', 'generated', 'text', 'at', 'each', 'step.']",,,,We,[],['investigated the fine - tuning process by probing the first 100 steps and observing the generated text at each step .']
271,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,6,"Based on both conditional and unconditional random sampling, we analyze the overall quality of generated patent claims.","Based on both conditional and unconditional random sampling, we analyze the overall quality of generated patent claims.",,,"['Based', 'on', 'both', 'conditional', 'and', 'unconditional', 'random', 'sampling,', 'we', 'analyze', 'the', 'overall', 'quality', 'of', 'generated', 'patent', 'claims.']",,,,analyze,"[',', 'we']","['the overall quality of generated patent claims', '.']"
272,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,7,"Our contributions include: (1) being the first to generate patent claims by machines and being the first to apply GPT-2 to patent claim generation, (2) providing various experiment results for qualitative analysis and future research, (3) proposing a new sampling approach for text generation, and (4) building an e-mail bot for future researchers to explore the fine-tuned GPT-2 model further.",Our contributions include: (1) being the first to generate patent claims by machines and being the first to apply,GPT,"-2 to patent claim generation, (2) providing various experiment results for qualitative analysis and future research, (3) proposing a new sampling approach for text generation, and (4) building an e-mail bot for future researchers to explore the fine-tuned GPT-2 model further.","['Our', 'contributions', 'include:', '(1)', 'being', 'the', 'first', 'to', 'generate', 'patent', 'claims', 'by', 'machines', 'and', 'being', 'the', 'first', 'to', 'apply', 'GPT', '-2', 'to', 'patent', 'claim', 'generation,', '(2)', 'providing', 'various', 'experiment', 'results', 'for', 'qualitative', 'analysis', 'and', 'future', 'research,', '(3)', 'proposing', 'a', 'new', 'sampling', 'approach', 'for', 'text', 'generation,', 'and', '(4)', 'building', 'an', 'e-mail', 'bot', 'for', 'future', 'researchers', 'to', 'explore', 'the', 'fine-tuned', 'GPT-2', 'model', 'further.']","(19, 20)","(113, 116)",0,explore,"['building', 'bot', 'future researchers', 'to']",['the fine - tuned GPT-2 model further .']
273,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,7,"Our contributions include: (1) being the first to generate patent claims by machines and being the first to apply GPT-2 to patent claim generation, (2) providing various experiment results for qualitative analysis and future research, (3) proposing a new sampling approach for text generation, and (4) building an e-mail bot for future researchers to explore the fine-tuned GPT-2 model further.","Our contributions include: (1) being the first to generate patent claims by machines and being the first to apply GPT-2 to patent claim generation, (2) providing various experiment results for qualitative analysis and future research, (3) proposing a new sampling approach for text generation, and (4) building an e-mail bot for future researchers to explore the fine-tuned",GPT,-2 model further.,"['Our', 'contributions', 'include:', '(1)', 'being', 'the', 'first', 'to', 'generate', 'patent', 'claims', 'by', 'machines', 'and', 'being', 'the', 'first', 'to', 'apply', 'GPT-2', 'to', 'patent', 'claim', 'generation,', '(2)', 'providing', 'various', 'experiment', 'results', 'for', 'qualitative', 'analysis', 'and', 'future', 'research,', '(3)', 'proposing', 'a', 'new', 'sampling', 'approach', 'for', 'text', 'generation,', 'and', '(4)', 'building', 'an', 'e-mail', 'bot', 'for', 'future', 'researchers', 'to', 'explore', 'the', 'fine-tuned', 'GPT', '-2', 'model', 'further.']","(57, 58)","(373, 376)",0,explore,"['building', 'bot', 'future researchers', 'to']",['the fine - tuned GPT -2 model further .']
274,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,7,"Our contributions include: (1) being the first to generate patent claims by machines and being the first to apply GPT-2 to patent claim generation, (2) providing various experiment results for qualitative analysis and future research, (3) proposing a new sampling approach for text generation, and (4) building an e-mail bot for future researchers to explore the fine-tuned GPT-2 model further.",Our contributions include: (1) being the first to generate patent claims by machines and being the first to apply,GPT-2,"to patent claim generation, (2) providing various experiment results for qualitative analysis and future research, (3) proposing a new sampling approach for text generation, and (4) building an e-mail bot for future researchers to explore the fine-tuned GPT-2 model further.","['Our', 'contributions', 'include:', '(1)', 'being', 'the', 'first', 'to', 'generate', 'patent', 'claims', 'by', 'machines', 'and', 'being', 'the', 'first', 'to', 'apply', 'GPT-2', 'to', 'patent', 'claim', 'generation,', '(2)', 'providing', 'various', 'experiment', 'results', 'for', 'qualitative', 'analysis', 'and', 'future', 'research,', '(3)', 'proposing', 'a', 'new', 'sampling', 'approach', 'for', 'text', 'generation,', 'and', '(4)', 'building', 'an', 'e-mail', 'bot', 'for', 'future', 'researchers', 'to', 'explore', 'the', 'fine-tuned', 'GPT-2', 'model', 'further.']","(19, 20)","(113, 118)",0,explore,"['building', 'bot', 'future researchers', 'to']",['the fine - tuned GPT-2 model further .']
275,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,7,"Our contributions include: (1) being the first to generate patent claims by machines and being the first to apply GPT-2 to patent claim generation, (2) providing various experiment results for qualitative analysis and future research, (3) proposing a new sampling approach for text generation, and (4) building an e-mail bot for future researchers to explore the fine-tuned GPT-2 model further.","Our contributions include: (1) being the first to generate patent claims by machines and being the first to apply GPT-2 to patent claim generation, (2) providing various experiment results for qualitative analysis and future research, (3) proposing a new sampling approach for text generation, and (4) building an e-mail bot for future researchers to explore the fine-tuned",GPT-2,model further.,"['Our', 'contributions', 'include:', '(1)', 'being', 'the', 'first', 'to', 'generate', 'patent', 'claims', 'by', 'machines', 'and', 'being', 'the', 'first', 'to', 'apply', 'GPT-2', 'to', 'patent', 'claim', 'generation,', '(2)', 'providing', 'various', 'experiment', 'results', 'for', 'qualitative', 'analysis', 'and', 'future', 'research,', '(3)', 'proposing', 'a', 'new', 'sampling', 'approach', 'for', 'text', 'generation,', 'and', '(4)', 'building', 'an', 'e-mail', 'bot', 'for', 'future', 'researchers', 'to', 'explore', 'the', 'fine-tuned', 'GPT-2', 'model', 'further.']","(57, 58)","(373, 378)",0,explore,"['building', 'bot', 'future researchers', 'to']",['the fine - tuned GPT-2 model further .']
276,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Title,0,Patent Claim Generation by Fine-Tuning OpenAI GPT-2.,Patent Claim Generation by Fine-Tuning OpenAI,GPT,-2.,"['Patent', 'Claim', 'Generation', 'by', 'Fine-Tuning', 'OpenAI', 'GPT', '-2.']","(6, 7)","(45, 48)",0,Claim,['Patent'],[]
277,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Title,0,Patent Claim Generation by Fine-Tuning OpenAI GPT-2.,Patent Claim Generation by Fine-Tuning OpenAI,GPT-2,.,"['Patent', 'Claim', 'Generation', 'by', 'Fine-Tuning', 'OpenAI', 'GPT-2', '.']","(6, 7)","(45, 50)",0,Tuning,"['Patent Claim Generation by Fine', '-']",['OpenAI GPT-2']
278,https://www.semanticscholar.org/paper/GPT-based-Generation-for-Classical-Chinese-Poetry-Liao-Wang/83b56c3c7a61767bd88d85796aa5dbc4976912c3,29,Abstract,0,We present a simple yet effective method for generating high quality classical Chinese poetry with Generative Pre-trained Language Model (GPT).,We present a simple yet effective method for generating high quality classical Chinese poetry with Generative Pre-trained Language Model (,GPT,).,"['We', 'present', 'a', 'simple', 'yet', 'effective', 'method', 'for', 'generating', 'high', 'quality', 'classical', 'Chinese', 'poetry', 'with', 'Generative', 'Pre-trained', 'Language', 'Model', '(', 'GPT', ').']","(20, 21)","(138, 141)",0,),"['Model', '(', 'GPT']",[]
279,https://www.semanticscholar.org/paper/GPT-based-Generation-for-Classical-Chinese-Poetry-Liao-Wang/83b56c3c7a61767bd88d85796aa5dbc4976912c3,29,Abstract,1,"The method adopts a simple GPT model, without using any human crafted rules or features, or designing any additional neural components.",The method adopts a simple,GPT,"model, without using any human crafted rules or features, or designing any additional neural components.","['The', 'method', 'adopts', 'a', 'simple', 'GPT', 'model,', 'without', 'using', 'any', 'human', 'crafted', 'rules', 'or', 'features,', 'or', 'designing', 'any', 'additional', 'neural', 'components.']","(5, 6)","(26, 29)",0,adopts,['The method'],"['a simple GPT model', ',', '.']"
280,https://www.semanticscholar.org/paper/GPT-based-Generation-for-Classical-Chinese-Poetry-Liao-Wang/83b56c3c7a61767bd88d85796aa5dbc4976912c3,29,Abstract,2,"While the proposed model learns to generate various forms of classical Chinese poems, including Jueju, Lushi, various Cipai and Couples, the generated poems are of very high quality.","While the proposed model learns to generate various forms of classical Chinese poems, including Jueju, Lushi, various Cipai and Couples, the generated poems are of very high quality.",,,"['While', 'the', 'proposed', 'model', 'learns', 'to', 'generate', 'various', 'forms', 'of', 'classical', 'Chinese', 'poems,', 'including', 'Jueju,', 'Lushi,', 'various', 'Cipai', 'and', 'Couples,', 'the', 'generated', 'poems', 'are', 'of', 'very', 'high', 'quality.']",,,,learns,['the proposed model'],[]
281,https://www.semanticscholar.org/paper/GPT-based-Generation-for-Classical-Chinese-Poetry-Liao-Wang/83b56c3c7a61767bd88d85796aa5dbc4976912c3,29,Abstract,3,We also propose and implement a method to fine-tune the model to generate acrostic poetry.,We also propose and implement a method to fine-tune the model to generate acrostic poetry.,,,"['We', 'also', 'propose', 'and', 'implement', 'a', 'method', 'to', 'fine-tune', 'the', 'model', 'to', 'generate', 'acrostic', 'poetry.']",,,,propose,"['We', 'and']",['implement a method to fine - tune the model to generate acrostic poetry']
282,https://www.semanticscholar.org/paper/GPT-based-Generation-for-Classical-Chinese-Poetry-Liao-Wang/83b56c3c7a61767bd88d85796aa5dbc4976912c3,29,Abstract,4,"To the best of our knowledge, this is the first to employ GPT in developing a poetry generation system.","To the best of our knowledge, this is the first to employ",GPT,in developing a poetry generation system.,"['To', 'the', 'best', 'of', 'our', 'knowledge,', 'this', 'is', 'the', 'first', 'to', 'employ', 'GPT', 'in', 'developing', 'a', 'poetry', 'generation', 'system.']","(12, 13)","(57, 60)",0,is first,['this'],"['to employ GPT in developing a poetry generation system', '.']"
283,https://www.semanticscholar.org/paper/GPT-based-Generation-for-Classical-Chinese-Poetry-Liao-Wang/83b56c3c7a61767bd88d85796aa5dbc4976912c3,29,Abstract,5,We have released an online mini demonstration program on Wechat to show the generation capability of the proposed method for classical Chinese poetry.,We have released an online mini demonstration program on Wechat to show the generation capability of the proposed method for classical Chinese poetry.,,,"['We', 'have', 'released', 'an', 'online', 'mini', 'demonstration', 'program', 'on', 'Wechat', 'to', 'show', 'the', 'generation', 'capability', 'of', 'the', 'proposed', 'method', 'for', 'classical', 'Chinese', 'poetry.']",,,,have released,['We'],"['an online mini demonstration program', '.']"
284,https://www.semanticscholar.org/paper/GPT-based-Generation-for-Classical-Chinese-Poetry-Liao-Wang/83b56c3c7a61767bd88d85796aa5dbc4976912c3,29,Title,0,GPT-based Generation for Classical Chinese Poetry.,,GPT,-based Generation for Classical Chinese Poetry.,"['GPT', '-based', 'Generation', 'for', 'Classical', 'Chinese', 'Poetry.']","(0, 1)","(0, 3)",0,GPT,[],"['-based Generation', '.']"
285,https://www.semanticscholar.org/paper/Language-Models-are-Few-Shot-Learners-Brown-Mann/6d652ddf2f2c30e1f8ed76477ac4d149f5352fff,30,Abstract,0,Recent work has demonstrated substantial gains on many NLP tasks and benchmarks by pre-training on a large corpus of text followed by fine-tuning on a specific task.,Recent work has demonstrated substantial gains on many NLP tasks and benchmarks by pre-training on a large corpus of text followed by fine-tuning on a specific task.,,,"['Recent', 'work', 'has', 'demonstrated', 'substantial', 'gains', 'on', 'many', 'NLP', 'tasks', 'and', 'benchmarks', 'by', 'pre-training', 'on', 'a', 'large', 'corpus', 'of', 'text', 'followed', 'by', 'fine-tuning', 'on', 'a', 'specific', 'task.']",,,,has demonstrated,"['Recent', 'work']",['substantial gains on many NLP tasks and benchmarks by pre - training on a large corpus of text followed by fine - tuning on a specific task']
286,https://www.semanticscholar.org/paper/Language-Models-are-Few-Shot-Learners-Brown-Mann/6d652ddf2f2c30e1f8ed76477ac4d149f5352fff,30,Abstract,1,"While typically task-agnostic in architecture, this method still requires task-specific fine-tuning datasets of thousands or tens of thousands of examples.","While typically task-agnostic in architecture, this method still requires task-specific fine-tuning datasets of thousands or tens of thousands of examples.",,,"['While', 'typically', 'task-agnostic', 'in', 'architecture,', 'this', 'method', 'still', 'requires', 'task-specific', 'fine-tuning', 'datasets', 'of', 'thousands', 'or', 'tens', 'of', 'thousands', 'of', 'examples.']",,,,requires,"['still', 'While typically task - agnostic in architecture , this method']",['task - specific fine - tuning datasets of thousands or tens of thousands of examples']
287,https://www.semanticscholar.org/paper/Language-Models-are-Few-Shot-Learners-Brown-Mann/6d652ddf2f2c30e1f8ed76477ac4d149f5352fff,30,Abstract,2,"By contrast, humans can generally perform a new language task from only a few examples or from simple instructions - something which current NLP systems still largely struggle to do.","By contrast, humans can generally perform a new language task from only a few examples or from simple instructions - something which current NLP systems still largely struggle to do.",,,"['By', 'contrast,', 'humans', 'can', 'generally', 'perform', 'a', 'new', 'language', 'task', 'from', 'only', 'a', 'few', 'examples', 'or', 'from', 'simple', 'instructions', '-', 'something', 'which', 'current', 'NLP', 'systems', 'still', 'largely', 'struggle', 'to', 'do.']",,,,perform,"['By contrast , humans can generally']","['a new language', 'task from only a few examples or from simple instructions - something which current NLP systems still largely struggle to do']"
288,https://www.semanticscholar.org/paper/Language-Models-are-Few-Shot-Learners-Brown-Mann/6d652ddf2f2c30e1f8ed76477ac4d149f5352fff,30,Abstract,3,"Here we show that scaling up language models greatly improves task-agnostic, few-shot performance, sometimes even reaching competitiveness with prior state-of-the-art fine-tuning approaches.","Here we show that scaling up language models greatly improves task-agnostic, few-shot performance, sometimes even reaching competitiveness with prior state-of-the-art fine-tuning approaches.",,,"['Here', 'we', 'show', 'that', 'scaling', 'up', 'language', 'models', 'greatly', 'improves', 'task-agnostic,', 'few-shot', 'performance,', 'sometimes', 'even', 'reaching', 'competitiveness', 'with', 'prior', 'state-of-the-art', 'fine-tuning', 'approaches.']",,,,show,['we'],[]
