,URL,ID,Type,Index,Text,split_0,split_1,split_2,split_tokens,split_anchor_span,group
208,https://www.semanticscholar.org/paper/Classification-for-Crisis-Related-Tweets-Leveraging-Wang-Lillis/08cd047b370b37c171a00825e06f758235f7ec7f,23,Abstract,4,The other is defined as a single-label classification task that estimates these tweets with four different levels of priority.,The other is defined as a single-label classification task that estimates these tweets with four different levels of priority.,,,"['The', 'other', 'is', 'defined', 'as', 'a', 'single-label', 'classification', 'task', 'that', 'estimates', 'these', 'tweets', 'with', 'four', 'different', 'levels', 'of', 'priority.']",,
209,https://www.semanticscholar.org/paper/Classification-for-Crisis-Related-Tweets-Leveraging-Wang-Lillis/08cd047b370b37c171a00825e06f758235f7ec7f,23,Abstract,5,"For the track, we submitted four runs, each of which uses a different model for the tasks.","For the track, we submitted four runs, each of which uses a different model for the tasks.",,,"['For', 'the', 'track,', 'we', 'submitted', 'four', 'runs,', 'each', 'of', 'which', 'uses', 'a', 'different', 'model', 'for', 'the', 'tasks.']",,
210,https://www.semanticscholar.org/paper/Classification-for-Crisis-Related-Tweets-Leveraging-Wang-Lillis/08cd047b370b37c171a00825e06f758235f7ec7f,23,Abstract,6,"Our baseline run trains classification models with hand-crafted features through machine learning methods, namely Logistic Regression and Naïve Bayes.","Our baseline run trains classification models with hand-crafted features through machine learning methods, namely Logistic Regression and Naïve Bayes.",,,"['Our', 'baseline', 'run', 'trains', 'classification', 'models', 'with', 'hand-crafted', 'features', 'through', 'machine', 'learning', 'methods,', 'namely', 'Logistic', 'Regression', 'and', 'Naïve', 'Bayes.']",,
211,https://www.semanticscholar.org/paper/Classification-for-Crisis-Related-Tweets-Leveraging-Wang-Lillis/08cd047b370b37c171a00825e06f758235f7ec7f,23,Abstract,7,Our other three runs train classification models with different deep learning methods.,Our other three runs train classification models with different deep learning methods.,,,"['Our', 'other', 'three', 'runs', 'train', 'classification', 'models', 'with', 'different', 'deep', 'learning', 'methods.']",,
212,https://www.semanticscholar.org/paper/Classification-for-Crisis-Related-Tweets-Leveraging-Wang-Lillis/08cd047b370b37c171a00825e06f758235f7ec7f,23,Abstract,8,"The deep methods include a vanilla bidirectional long short-term memory recurrent neural network (biLSTM), an adapted biLSTM, and a bi-attentive classification network (BCN) with pre-trained contextualised ELMo embedding.","The deep methods include a vanilla bidirectional long short-term memory recurrent neural network (biLSTM), an adapted biLSTM, and a bi-attentive classification network (BCN) with pre-trained contextualised ELMo embedding.",,,"['The', 'deep', 'methods', 'include', 'a', 'vanilla', 'bidirectional', 'long', 'short-term', 'memory', 'recurrent', 'neural', 'network', '(biLSTM),', 'an', 'adapted', 'biLSTM,', 'and', 'a', 'bi-attentive', 'classification', 'network', '(BCN)', 'with', 'pre-trained', 'contextualised', 'ELMo', 'embedding.']",,
213,https://www.semanticscholar.org/paper/Classification-for-Crisis-Related-Tweets-Leveraging-Wang-Lillis/08cd047b370b37c171a00825e06f758235f7ec7f,23,Abstract,9,"For all the runs, we apply different word embeddings (in-domain pre-trained, word-level pre-trained GloVe, character-level, or ELMo embeddings) and data augmentation strategies (SMOTE, loss weights, or GPT-2) to explore the influence they have on performance.","For all the runs, we apply different word embeddings (in-domain pre-trained, word-level pre-trained GloVe, character-level, or ELMo embeddings) and data augmentation strategies (SMOTE, loss weights, or",GPT-2),to explore the influence they have on performance.,"['For', 'all', 'the', 'runs,', 'we', 'apply', 'different', 'word', 'embeddings', '(in-domain', 'pre-trained,', 'word-level', 'pre-trained', 'GloVe,', 'character-level,', 'or', 'ELMo', 'embeddings)', 'and', 'data', 'augmentation', 'strategies', '(SMOTE,', 'loss', 'weights,', 'or', 'GPT-2)', 'to', 'explore', 'the', 'influence', 'they', 'have', 'on', 'performance.']","(26, 27)",explore
214,https://www.semanticscholar.org/paper/Classification-for-Crisis-Related-Tweets-Leveraging-Wang-Lillis/08cd047b370b37c171a00825e06f758235f7ec7f,23,Abstract,10,Evaluation results show that our models perform better than the median for most situations.,Evaluation results show that our models perform better than the median for most situations.,,,"['Evaluation', 'results', 'show', 'that', 'our', 'models', 'perform', 'better', 'than', 'the', 'median', 'for', 'most', 'situations.']",,
215,https://www.semanticscholar.org/paper/Classification-for-Crisis-Related-Tweets-Leveraging-Wang-Lillis/08cd047b370b37c171a00825e06f758235f7ec7f,23,Title,0,Classification for Crisis-Related Tweets Leveraging Word Embeddings and Data Augmentation.,Classification for Crisis-Related Tweets Leveraging Word Embeddings and Data Augmentation.,,,"['Classification', 'for', 'Crisis-Related', 'Tweets', 'Leveraging', 'Word', 'Embeddings', 'and', 'Data', 'Augmentation.']",,
216,https://www.semanticscholar.org/paper/Denoising-based-Sequence-to-Sequence-Pre-training-Wang-Zhao/4f4de89e3adb6742433a8edc667fe07422082a15,24,Abstract,0,"This paper presents a new sequence-to-sequence (seq2seq) pre-training method PoDA (Pre-training of Denoising Autoencoders), which learns representations suitable for text generation tasks.","This paper presents a new sequence-to-sequence (seq2seq) pre-training method PoDA (Pre-training of Denoising Autoencoders), which learns representations suitable for text generation tasks.",,,"['This', 'paper', 'presents', 'a', 'new', 'sequence-to-sequence', '(seq2seq)', 'pre-training', 'method', 'PoDA', '(Pre-training', 'of', 'Denoising', 'Autoencoders),', 'which', 'learns', 'representations', 'suitable', 'for', 'text', 'generation', 'tasks.']",,
217,https://www.semanticscholar.org/paper/Denoising-based-Sequence-to-Sequence-Pre-training-Wang-Zhao/4f4de89e3adb6742433a8edc667fe07422082a15,24,Abstract,1,"Unlike encoder-only (e.g., BERT) or decoder-only (e.g., OpenAI GPT) pre-training approaches, PoDA jointly pre-trains both the encoder and decoder by denoising the noise-corrupted text, and it also has the advantage of keeping the network architecture unchanged in the subsequent fine-tuning stage.","Unlike encoder-only (e.g., BERT) or decoder-only (e.g., OpenAI",GPT),"pre-training approaches, PoDA jointly pre-trains both the encoder and decoder by denoising the noise-corrupted text, and it also has the advantage of keeping the network architecture unchanged in the subsequent fine-tuning stage.","['Unlike', 'encoder-only', '(e.g.,', 'BERT)', 'or', 'decoder-only', '(e.g.,', 'OpenAI', 'GPT)', 'pre-training', 'approaches,', 'PoDA', 'jointly', 'pre-trains', 'both', 'the', 'encoder', 'and', 'decoder', 'by', 'denoising', 'the', 'noise-corrupted', 'text,', 'and', 'it', 'also', 'has', 'the', 'advantage', 'of', 'keeping', 'the', 'network', 'architecture', 'unchanged', 'in', 'the', 'subsequent', 'fine-tuning', 'stage.']","(8, 9)",pre-trains
218,https://www.semanticscholar.org/paper/Denoising-based-Sequence-to-Sequence-Pre-training-Wang-Zhao/4f4de89e3adb6742433a8edc667fe07422082a15,24,Abstract,2,"Meanwhile, we design a hybrid model of Transformer and pointer-generator networks as the backbone architecture for PoDA.","Meanwhile, we design a hybrid model of Transformer and pointer-generator networks as the backbone architecture for PoDA.",,,"['Meanwhile,', 'we', 'design', 'a', 'hybrid', 'model', 'of', 'Transformer', 'and', 'pointer-generator', 'networks', 'as', 'the', 'backbone', 'architecture', 'for', 'PoDA.']",,
219,https://www.semanticscholar.org/paper/Denoising-based-Sequence-to-Sequence-Pre-training-Wang-Zhao/4f4de89e3adb6742433a8edc667fe07422082a15,24,Abstract,3,"We conduct experiments on two text generation tasks: abstractive summarization, and grammatical error correction.","We conduct experiments on two text generation tasks: abstractive summarization, and grammatical error correction.",,,"['We', 'conduct', 'experiments', 'on', 'two', 'text', 'generation', 'tasks:', 'abstractive', 'summarization,', 'and', 'grammatical', 'error', 'correction.']",,
220,https://www.semanticscholar.org/paper/Denoising-based-Sequence-to-Sequence-Pre-training-Wang-Zhao/4f4de89e3adb6742433a8edc667fe07422082a15,24,Abstract,4,Results on four datasets show that PoDA can improve model performance over strong baselines without using any task-specific techniques and significantly speed up convergence.,Results on four datasets show that PoDA can improve model performance over strong baselines without using any task-specific techniques and significantly speed up convergence.,,,"['Results', 'on', 'four', 'datasets', 'show', 'that', 'PoDA', 'can', 'improve', 'model', 'performance', 'over', 'strong', 'baselines', 'without', 'using', 'any', 'task-specific', 'techniques', 'and', 'significantly', 'speed', 'up', 'convergence.']",,
221,https://www.semanticscholar.org/paper/Denoising-based-Sequence-to-Sequence-Pre-training-Wang-Zhao/4f4de89e3adb6742433a8edc667fe07422082a15,24,Title,0,Denoising based Sequence-to-Sequence Pre-training for Text Generation.,Denoising based Sequence-to-Sequence Pre-training for Text Generation.,,,"['Denoising', 'based', 'Sequence-to-Sequence', 'Pre-training', 'for', 'Text', 'Generation.']",,
222,https://www.semanticscholar.org/paper/Hello%2C-It's-GPT-2-How-Can-I-Help-You-Towards-the-of-Budzianowski-Vulic/a5ed9dfc0725bffb6428a2cc297a15265377906c,25,Abstract,0,"Data scarcity is a long-standing and crucial challenge that hinders quick development of task-oriented dialogue systems across multiple domains: task-oriented dialogue models are expected to learn grammar, syntax, dialogue reasoning, decision making, and language generation from absurdly small amounts of task-specific data.","Data scarcity is a long-standing and crucial challenge that hinders quick development of task-oriented dialogue systems across multiple domains: task-oriented dialogue models are expected to learn grammar, syntax, dialogue reasoning, decision making, and language generation from absurdly small amounts of task-specific data.",,,"['Data', 'scarcity', 'is', 'a', 'long-standing', 'and', 'crucial', 'challenge', 'that', 'hinders', 'quick', 'development', 'of', 'task-oriented', 'dialogue', 'systems', 'across', 'multiple', 'domains:', 'task-oriented', 'dialogue', 'models', 'are', 'expected', 'to', 'learn', 'grammar,', 'syntax,', 'dialogue', 'reasoning,', 'decision', 'making,', 'and', 'language', 'generation', 'from', 'absurdly', 'small', 'amounts', 'of', 'task-specific', 'data.']",,
223,https://www.semanticscholar.org/paper/Hello%2C-It's-GPT-2-How-Can-I-Help-You-Towards-the-of-Budzianowski-Vulic/a5ed9dfc0725bffb6428a2cc297a15265377906c,25,Abstract,1,"In this paper, we demonstrate that recent progress in language modeling pre-training and transfer learning shows promise to overcome this problem.","In this paper, we demonstrate that recent progress in language modeling pre-training and transfer learning shows promise to overcome this problem.",,,"['In', 'this', 'paper,', 'we', 'demonstrate', 'that', 'recent', 'progress', 'in', 'language', 'modeling', 'pre-training', 'and', 'transfer', 'learning', 'shows', 'promise', 'to', 'overcome', 'this', 'problem.']",,
224,https://www.semanticscholar.org/paper/Hello%2C-It's-GPT-2-How-Can-I-Help-You-Towards-the-of-Budzianowski-Vulic/a5ed9dfc0725bffb6428a2cc297a15265377906c,25,Abstract,2,We propose a task-oriented dialogue model that operates solely on text input: it effectively bypasses explicit policy and language generation modules.,We propose a task-oriented dialogue model that operates solely on text input: it effectively bypasses explicit policy and language generation modules.,,,"['We', 'propose', 'a', 'task-oriented', 'dialogue', 'model', 'that', 'operates', 'solely', 'on', 'text', 'input:', 'it', 'effectively', 'bypasses', 'explicit', 'policy', 'and', 'language', 'generation', 'modules.']",,
225,https://www.semanticscholar.org/paper/Hello%2C-It's-GPT-2-How-Can-I-Help-You-Towards-the-of-Budzianowski-Vulic/a5ed9dfc0725bffb6428a2cc297a15265377906c,25,Abstract,3,"Building on top of the TransferTransfo framework (Wolf et al., 2019) and generative model pre-training (Radford et al., 2019), we validate the approach on complex multi-domain task-oriented dialogues from the MultiWOZ dataset.","Building on top of the TransferTransfo framework (Wolf et al., 2019) and generative model pre-training (Radford et al., 2019), we validate the approach on complex multi-domain task-oriented dialogues from the MultiWOZ dataset.",,,"['Building', 'on', 'top', 'of', 'the', 'TransferTransfo', 'framework', '(Wolf', 'et', 'al.,', '2019)', 'and', 'generative', 'model', 'pre-training', '(Radford', 'et', 'al.,', '2019),', 'we', 'validate', 'the', 'approach', 'on', 'complex', 'multi-domain', 'task-oriented', 'dialogues', 'from', 'the', 'MultiWOZ', 'dataset.']",,
226,https://www.semanticscholar.org/paper/Hello%2C-It's-GPT-2-How-Can-I-Help-You-Towards-the-of-Budzianowski-Vulic/a5ed9dfc0725bffb6428a2cc297a15265377906c,25,Abstract,4,Our automatic and human evaluations show that the proposed model is on par with a strong task-specific neural baseline.,Our automatic and human evaluations show that the proposed model is on par with a strong task-specific neural baseline.,,,"['Our', 'automatic', 'and', 'human', 'evaluations', 'show', 'that', 'the', 'proposed', 'model', 'is', 'on', 'par', 'with', 'a', 'strong', 'task-specific', 'neural', 'baseline.']",,
227,https://www.semanticscholar.org/paper/Hello%2C-It's-GPT-2-How-Can-I-Help-You-Towards-the-of-Budzianowski-Vulic/a5ed9dfc0725bffb6428a2cc297a15265377906c,25,Abstract,5,"In the long run, our approach holds promise to mitigate the data scarcity problem, and to support the construction of more engaging and more eloquent task-oriented conversational agents.","In the long run, our approach holds promise to mitigate the data scarcity problem, and to support the construction of more engaging and more eloquent task-oriented conversational agents.",,,"['In', 'the', 'long', 'run,', 'our', 'approach', 'holds', 'promise', 'to', 'mitigate', 'the', 'data', 'scarcity', 'problem,', 'and', 'to', 'support', 'the', 'construction', 'of', 'more', 'engaging', 'and', 'more', 'eloquent', 'task-oriented', 'conversational', 'agents.']",,
228,https://www.semanticscholar.org/paper/Hello%2C-It's-GPT-2-How-Can-I-Help-You-Towards-the-of-Budzianowski-Vulic/a5ed9dfc0725bffb6428a2cc297a15265377906c,25,Title,0,"Hello, It's GPT-2 - How Can I Help You?","Hello, It's",GPT-2,- How Can I Help You?,"['Hello,', ""It's"", 'GPT-2', '-', 'How', 'Can', 'I', 'Help', 'You?']","(2, 3)",Help
229,https://www.semanticscholar.org/paper/Hello%2C-It's-GPT-2-How-Can-I-Help-You-Towards-the-of-Budzianowski-Vulic/a5ed9dfc0725bffb6428a2cc297a15265377906c,25,Title,1,Towards the Use of Pretrained Language Models for Task-Oriented Dialogue Systems.,Towards the Use of Pretrained Language Models for Task-Oriented Dialogue Systems.,,,"['Towards', 'the', 'Use', 'of', 'Pretrained', 'Language', 'Models', 'for', 'Task-Oriented', 'Dialogue', 'Systems.']",,
230,https://www.semanticscholar.org/paper/INSET%3A-Sentence-Infilling-with-Inter-sentential-Huang-Zhang/8534e477b7ab410b11a7b8d01f096ee7dd0f366c,26,Abstract,0,"Missing sentence generation (or sentence infilling) fosters a wide range of applications in natural language generation, such as document auto-completion and meeting note expansion.","Missing sentence generation (or sentence infilling) fosters a wide range of applications in natural language generation, such as document auto-completion and meeting note expansion.",,,"['Missing', 'sentence', 'generation', '(or', 'sentence', 'infilling)', 'fosters', 'a', 'wide', 'range', 'of', 'applications', 'in', 'natural', 'language', 'generation,', 'such', 'as', 'document', 'auto-completion', 'and', 'meeting', 'note', 'expansion.']",,
231,https://www.semanticscholar.org/paper/INSET%3A-Sentence-Infilling-with-Inter-sentential-Huang-Zhang/8534e477b7ab410b11a7b8d01f096ee7dd0f366c,26,Abstract,1,Such a task asks the model to generate intermediate missing sentence that can semantically and syntactically bridge the surrounding context.,Such a task asks the model to generate intermediate missing sentence that can semantically and syntactically bridge the surrounding context.,,,"['Such', 'a', 'task', 'asks', 'the', 'model', 'to', 'generate', 'intermediate', 'missing', 'sentence', 'that', 'can', 'semantically', 'and', 'syntactically', 'bridge', 'the', 'surrounding', 'context.']",,
232,https://www.semanticscholar.org/paper/INSET%3A-Sentence-Infilling-with-Inter-sentential-Huang-Zhang/8534e477b7ab410b11a7b8d01f096ee7dd0f366c,26,Abstract,2,"Solving the sentence infilling task requires techniques in NLP ranging from natural language understanding, discourse-level planning and natural language generation.","Solving the sentence infilling task requires techniques in NLP ranging from natural language understanding, discourse-level planning and natural language generation.",,,"['Solving', 'the', 'sentence', 'infilling', 'task', 'requires', 'techniques', 'in', 'NLP', 'ranging', 'from', 'natural', 'language', 'understanding,', 'discourse-level', 'planning', 'and', 'natural', 'language', 'generation.']",,
233,https://www.semanticscholar.org/paper/INSET%3A-Sentence-Infilling-with-Inter-sentential-Huang-Zhang/8534e477b7ab410b11a7b8d01f096ee7dd0f366c,26,Abstract,3,"In this paper, we present a framework to decouple this challenge and address these three aspects respectively, leveraging the power of existing large-scale pre-trained models such as BERT and GPT-2.","In this paper, we present a framework to decouple this challenge and address these three aspects respectively, leveraging the power of existing large-scale pre-trained models such as BERT and",GPT-2.,,"['In', 'this', 'paper,', 'we', 'present', 'a', 'framework', 'to', 'decouple', 'this', 'challenge', 'and', 'address', 'these', 'three', 'aspects', 'respectively,', 'leveraging', 'the', 'power', 'of', 'existing', 'large-scale', 'pre-trained', 'models', 'such', 'as', 'BERT', 'and', 'GPT-2.']","(29, 30)",
234,https://www.semanticscholar.org/paper/INSET%3A-Sentence-Infilling-with-Inter-sentential-Huang-Zhang/8534e477b7ab410b11a7b8d01f096ee7dd0f366c,26,Abstract,4,"Our empirical results demonstrate the effectiveness of our proposed model in learning a sentence representation for generation, and further generating a missing sentence that bridges the context.","Our empirical results demonstrate the effectiveness of our proposed model in learning a sentence representation for generation, and further generating a missing sentence that bridges the context.",,,"['Our', 'empirical', 'results', 'demonstrate', 'the', 'effectiveness', 'of', 'our', 'proposed', 'model', 'in', 'learning', 'a', 'sentence', 'representation', 'for', 'generation,', 'and', 'further', 'generating', 'a', 'missing', 'sentence', 'that', 'bridges', 'the', 'context.']",,
235,https://www.semanticscholar.org/paper/INSET%3A-Sentence-Infilling-with-Inter-sentential-Huang-Zhang/8534e477b7ab410b11a7b8d01f096ee7dd0f366c,26,Title,0,INSET: Sentence Infilling with Inter-sentential Generative Pre-training.,INSET: Sentence Infilling with Inter-sentential Generative Pre-training.,,,"['INSET:', 'Sentence', 'Infilling', 'with', 'Inter-sentential', 'Generative', 'Pre-training.']",,
236,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,0,We explore deep autoregressive Transformer models in language modeling for speech recognition.,We explore deep autoregressive Transformer models in language modeling for speech recognition.,,,"['We', 'explore', 'deep', 'autoregressive', 'Transformer', 'models', 'in', 'language', 'modeling', 'for', 'speech', 'recognition.']",,
237,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,1,We focus on two aspects.,We focus on two aspects.,,,"['We', 'focus', 'on', 'two', 'aspects.']",,
238,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,2,"First, we revisit Transformer model configurations specifically for language modeling.","First, we revisit Transformer model configurations specifically for language modeling.",,,"['First,', 'we', 'revisit', 'Transformer', 'model', 'configurations', 'specifically', 'for', 'language', 'modeling.']",,
239,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,3,We show that well configured Transformer models outperform our baseline models based on the shallow stack of LSTM recurrent neural network layers.,We show that well configured Transformer models outperform our baseline models based on the shallow stack of LSTM recurrent neural network layers.,,,"['We', 'show', 'that', 'well', 'configured', 'Transformer', 'models', 'outperform', 'our', 'baseline', 'models', 'based', 'on', 'the', 'shallow', 'stack', 'of', 'LSTM', 'recurrent', 'neural', 'network', 'layers.']",,
240,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,4,"We carry out experiments on the open-source LibriSpeech 960hr task, for both 200K vocabulary word-level and 10K byte-pair encoding subword-level language modeling.","We carry out experiments on the open-source LibriSpeech 960hr task, for both 200K vocabulary word-level and 10K byte-pair encoding subword-level language modeling.",,,"['We', 'carry', 'out', 'experiments', 'on', 'the', 'open-source', 'LibriSpeech', '960hr', 'task,', 'for', 'both', '200K', 'vocabulary', 'word-level', 'and', '10K', 'byte-pair', 'encoding', 'subword-level', 'language', 'modeling.']",,
241,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,5,"We apply our word-level models to conventional hybrid speech recognition by lattice rescoring, and the subword-level models to attention based encoder-decoder models by shallow fusion.","We apply our word-level models to conventional hybrid speech recognition by lattice rescoring, and the subword-level models to attention based encoder-decoder models by shallow fusion.",,,"['We', 'apply', 'our', 'word-level', 'models', 'to', 'conventional', 'hybrid', 'speech', 'recognition', 'by', 'lattice', 'rescoring,', 'and', 'the', 'subword-level', 'models', 'to', 'attention', 'based', 'encoder-decoder', 'models', 'by', 'shallow', 'fusion.']",,
242,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,6,"Second, we show that deep Transformer language models do not require positional encoding.","Second, we show that deep Transformer language models do not require positional encoding.",,,"['Second,', 'we', 'show', 'that', 'deep', 'Transformer', 'language', 'models', 'do', 'not', 'require', 'positional', 'encoding.']",,
243,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,7,The positional encoding is an essential augmentation for the self-attention mechanism which is invariant to sequence ordering.,The positional encoding is an essential augmentation for the self-attention mechanism which is invariant to sequence ordering.,,,"['The', 'positional', 'encoding', 'is', 'an', 'essential', 'augmentation', 'for', 'the', 'self-attention', 'mechanism', 'which', 'is', 'invariant', 'to', 'sequence', 'ordering.']",,
244,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,8,"However, in autoregressive setup, as is the case for language modeling, the amount of information increases along the position dimension, which is a positional signal by its own.","However, in autoregressive setup, as is the case for language modeling, the amount of information increases along the position dimension, which is a positional signal by its own.",,,"['However,', 'in', 'autoregressive', 'setup,', 'as', 'is', 'the', 'case', 'for', 'language', 'modeling,', 'the', 'amount', 'of', 'information', 'increases', 'along', 'the', 'position', 'dimension,', 'which', 'is', 'a', 'positional', 'signal', 'by', 'its', 'own.']",,
245,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,9,The analysis of attention weights shows that deep autoregressive self-attention models can automatically make use of such positional information.,The analysis of attention weights shows that deep autoregressive self-attention models can automatically make use of such positional information.,,,"['The', 'analysis', 'of', 'attention', 'weights', 'shows', 'that', 'deep', 'autoregressive', 'self-attention', 'models', 'can', 'automatically', 'make', 'use', 'of', 'such', 'positional', 'information.']",,
246,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Abstract,10,We find that removing the positional encoding even slightly improves the performance of these models.,We find that removing the positional encoding even slightly improves the performance of these models.,,,"['We', 'find', 'that', 'removing', 'the', 'positional', 'encoding', 'even', 'slightly', 'improves', 'the', 'performance', 'of', 'these', 'models.']",,
247,https://www.semanticscholar.org/paper/Language-Modeling-with-Deep-Transformers-Irie-Zeyer/3928b2177086532775fbf607ae3e05a0375a5061,27,Title,0,Language Modeling with Deep Transformers.,Language Modeling with Deep Transformers.,,,"['Language', 'Modeling', 'with', 'Deep', 'Transformers.']",,
248,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,0,"In this work, we focus on fine-tuning an OpenAI GPT-2 pre-trained model for generating patent claims.","In this work, we focus on fine-tuning an OpenAI",GPT-2,pre-trained model for generating patent claims.,"['In', 'this', 'work,', 'we', 'focus', 'on', 'fine-tuning', 'an', 'OpenAI', 'GPT-2', 'pre-trained', 'model', 'for', 'generating', 'patent', 'claims.']","(9, 10)",generating
249,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,1,"GPT-2 has demonstrated impressive efficacy of pre-trained language models on various tasks, particularly coherent text generation.",,GPT-2,"has demonstrated impressive efficacy of pre-trained language models on various tasks, particularly coherent text generation.","['GPT-2', 'has', 'demonstrated', 'impressive', 'efficacy', 'of', 'pre-trained', 'language', 'models', 'on', 'various', 'tasks,', 'particularly', 'coherent', 'text', 'generation.']","(0, 1)",has
250,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,2,Patent claim language itself has rarely been explored in the past and poses a unique challenge.,Patent claim language itself has rarely been explored in the past and poses a unique challenge.,,,"['Patent', 'claim', 'language', 'itself', 'has', 'rarely', 'been', 'explored', 'in', 'the', 'past', 'and', 'poses', 'a', 'unique', 'challenge.']",,
251,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,3,We are motivated to generate coherent patent claims automatically so that augmented inventing might be viable someday.,We are motivated to generate coherent patent claims automatically so that augmented inventing might be viable someday.,,,"['We', 'are', 'motivated', 'to', 'generate', 'coherent', 'patent', 'claims', 'automatically', 'so', 'that', 'augmented', 'inventing', 'might', 'be', 'viable', 'someday.']",,
252,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,4,"In our implementation, we identified a unique language structure in patent claims and leveraged its implicit human annotations.","In our implementation, we identified a unique language structure in patent claims and leveraged its implicit human annotations.",,,"['In', 'our', 'implementation,', 'we', 'identified', 'a', 'unique', 'language', 'structure', 'in', 'patent', 'claims', 'and', 'leveraged', 'its', 'implicit', 'human', 'annotations.']",,
253,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,5,We investigated the fine-tuning process by probing the first 100 steps and observing the generated text at each step.,We investigated the fine-tuning process by probing the first 100 steps and observing the generated text at each step.,,,"['We', 'investigated', 'the', 'fine-tuning', 'process', 'by', 'probing', 'the', 'first', '100', 'steps', 'and', 'observing', 'the', 'generated', 'text', 'at', 'each', 'step.']",,
254,https://www.semanticscholar.org/paper/Patent-Claim-Generation-by-Fine-Tuning-OpenAI-GPT-2-Lee-Hsiang/76eac57d3ca9279def9c9542d536ed009dc492b0,28,Abstract,6,"Based on both conditional and unconditional random sampling, we analyze the overall quality of generated patent claims.","Based on both conditional and unconditional random sampling, we analyze the overall quality of generated patent claims.",,,"['Based', 'on', 'both', 'conditional', 'and', 'unconditional', 'random', 'sampling,', 'we', 'analyze', 'the', 'overall', 'quality', 'of', 'generated', 'patent', 'claims.']",,
